,ver_claim_ids,pos
10953,vclaim-sno-sayoc-van-false-flag,[]
10954,vclaim-sno-sbf,['sbf']
10955,vclaim-sno-sc-lesser-cut-quote,"['corbin', 'women']"
10956,vclaim-sno-scalia-death-penalty-quote,"['scalia', 'innocence']"
10957,vclaim-sno-scam-aldi-facebook-coupons,"['aldi', 'who']"
10958,vclaim-sno-scanner-shocker,[]
10959,vclaim-sno-scaramucci-explicit-tweet-2009,['scaramucci']
10960,vclaim-sno-scaramucci-nude-photos-wife-revenge-divorce,['scaramucci']
10961,vclaim-sno-scarbrough-scholarship-trump,['scarbrough']
10962,vclaim-sno-scare-models,['photographs']
10963,vclaim-sno-scare-tires,['members']
10964,vclaim-sno-scarecrow-human-body,['photograph']
10965,vclaim-sno-scarecrow,"['youths', 'it']"
10966,vclaim-sno-scared-chuteless,"['video', 'man']"
10967,vclaim-sno-scared-straight,[]
10968,vclaim-sno-scarface-remake-leonardo-dicaprio,[]
10969,vclaim-sno-scarface,['clip']
10970,vclaim-sno-scary-clowns-kill-23-people-in-canada,['clowns']
10971,vclaim-sno-schiff-epstein-emails,['investigation']
10972,vclaim-sno-schiff-epstein-photo,"['photograph', 'schiff']"
10973,vclaim-sno-schiff-refuse-gop-talk,"['schiff', 'member']"
10974,vclaim-sno-schitts-creek-motel-seattle,['man']
10975,vclaim-sno-schnapp-judgment,[]
10976,vclaim-sno-school-art-project-candlelight,"['photograph', 'that']"
10977,vclaim-sno-school-bans-u-s-flag-t-shirts-cinco-de-mayo,"['court', 'officials']"
10978,vclaim-sno-school-buses,"['photograph', 'one']"
10979,vclaim-sno-school-lemonade-laxatives,"['video', 'student']"
10980,vclaim-sno-school-library-books-dumpster,['school']
10981,vclaim-sno-school-lunch-program-cancelled,['trump']
10982,vclaim-sno-school-rivalry,"['photograph', 'he']"
10983,vclaim-sno-school-shooter-video-game,"['game', 'players']"
10984,vclaim-sno-school-shooting-military-deaths,['number']
10985,vclaim-sno-school-shootings-christianity-texas-japan,['rate']
10986,vclaim-sno-school-shootings-us-vs-world,[]
10987,vclaim-sno-school-walkout-rumors-parkland-shooting,['which']
10988,vclaim-sno-schools-banning-valentines-offends-muslims,"['state', 'it']"
10989,vclaim-sno-schools-prayer-rugs-muslims,"['taxpayers', 'bill']"
10990,vclaim-sno-schools-removing-analog-clocks,"['schools', 'students']"
10991,vclaim-sno-schumer-500k-donation,['schumer']
10992,vclaim-sno-schumer-candidates-christian-beliefs,"['schumer', 'candidates']"
10993,vclaim-sno-schumer-daughter-cheerleader,['daughter']
10994,vclaim-sno-schumer-erection-senate-floor,['schumer']
10995,vclaim-sno-schumer-pelosi-150-billion,"['pelosi', 'obama']"
10996,vclaim-sno-schumer-tweet-china-travel,['schumer']
10997,vclaim-sno-schwarzenegger-bush-sled-crash,['bush']
10998,vclaim-sno-schwarzenegger-hotel-statue,"['schwarzenegger', 'he', 'staff']"
10999,vclaim-sno-science-reveals-toughest-splits-bowling,['split']
11000,vclaim-sno-scientific-paper-trump-turd,['paper']
11001,vclaim-sno-scientific-papers-global-warming-myth,['warming']
11002,vclaim-sno-scientist-discovers-winged-spider,"['photograph', 'killer', 'araneus']"
11003,vclaim-sno-scientist-vaccine-jailed,"['she', 'that']"
11004,vclaim-sno-scientists-caught-tampering-raw-data-exaggerate-sea-level-rise,"['research', 'scientists']"
11005,vclaim-sno-scientists-drug-regenerates-teeth,"['scientists', 'that', 'it']"
11006,vclaim-sno-scientists-find-australian-berry-can-cure-cancer-48-hours,"['scientists', 'that']"
11007,vclaim-sno-scientists-kale-marijuana-hybrid,['scientists']
11008,vclaim-sno-scientists-miscalculate-solar-eclipse-actually-next-year,['scientists']
11009,vclaim-sno-scientists-pronounce-great-barrier-reef-dead,"['scientists', 'reef']"
11010,vclaim-sno-scientists-recreate-trex,['researchers']
11011,vclaim-sno-scientists-solve-bermuda-triangle,"['images', 'blasts']"
11012,vclaim-sno-scotland-gritter-names,['scotland']
11013,vclaim-sno-scott-baio-plane-crash,['baio']
11014,vclaim-sno-scott-chance-911-call-vanish,['audio']
11015,vclaim-sno-scott-desjarlais-abortions,"['desjarlais', 'he']"
11016,vclaim-sno-scott-walker-labor-day,['walker']
11017,vclaim-sno-scott-walker-pizza,"['walker', 'he']"
11018,vclaim-sno-scott-wood-shooting,[]
11019,vclaim-sno-scotus-nullify-the-2016-election,['court']
11020,vclaim-sno-scrambled-eggs,['consumers']
11021,vclaim-sno-scraping-tongue-spoon-diagnose,[]
11022,vclaim-sno-scream-session-rape,['cries']
11023,vclaim-sno-screen-capture,[]
11024,vclaim-sno-screen-play,"['who', 'they']"
11025,vclaim-sno-script-doctors,"['cast', 'they']"
11026,vclaim-sno-sculpture-saudi-arabia,[]
11027,vclaim-sno-scytl,['obama']
11028,vclaim-sno-sea-foam-fill-streets-in-spain,"['video', 'street']"
11029,vclaim-sno-sea-lice-florida-beach,[]
11030,vclaim-sno-sea-roach,['video']
11031,vclaim-sno-seagullibility,['clip']
11032,vclaim-sno-sealed-indictment-president-trump,[]
11033,vclaim-sno-sean-combs-twitter-handle,[]
11034,vclaim-sno-sean-connery-net-worth,['worth']
11035,vclaim-sno-sean-connery-slap-women,['connery']
11036,vclaim-sno-sean-connery-trump-golf-course,['connery']
11037,vclaim-sno-sean-hannity-bike-accident,['hannity']
11038,vclaim-sno-sean-hannity-fired-muslims,"['host', 'he']"
11039,vclaim-sno-sean-hannity-john-cleese,['cleese']
11040,vclaim-sno-sean-penn-death-hoax,[]
11041,vclaim-sno-sean-penn-moves-to-venezuela,"['penn', 'maduro', 'trump', 'i', 'they']"
11042,vclaim-sno-sean-penn-vincent-donofrio,['penn']
11043,vclaim-sno-sean-spicer-felony-note,"['aide', 'that', 'you']"
11044,vclaim-sno-sean-spicer-onion-retweet,['spicer']
11045,vclaim-sno-sean-spicer-shoes,"['photograph', 'spicer']"
11046,vclaim-sno-sears-military-pay,['sears']
11047,vclaim-sno-sears-sell-free-palestine-shirts,['sears']
11048,vclaim-sno-seat-29e,"['passenger', 'comments']"
11049,vclaim-sno-seat-belt-advocate-killed,[]
11050,vclaim-sno-seattle-chaz-trash,['photograph']
11051,vclaim-sno-seattle-clean-sidewalks,"['city', 'practice']"
11052,vclaim-sno-seattle-crochet-cocaine,"['woman', 'what', 'she']"
11053,vclaim-sno-seattle-police-chief-letter,"['carmen', 'we', 'you']"
11054,vclaim-sno-seattle-police-confiscate-mans-guns-without-warrant,['police']
11055,vclaim-sno-seattle-tax-sweetened-drinks,['seattle']
11056,vclaim-sno-second-aide-doxing,['davis']
11057,vclaim-sno-second-broward-county-death,['sheriff']
11058,vclaim-sno-second-covid-stimulus-foreign-aid,['package']
11059,vclaim-sno-second-gunman-shoot-fourth-floor-mandalay-bay,['gunman']
11060,vclaim-sno-second-statue-liberty,['france']
11061,vclaim-sno-second-wave-spanish-flu-wwi,"['people', 'that']"
11062,vclaim-sno-secret-pancakes-on-5-bill,[]
11063,vclaim-sno-secret-room-new-york-apartment,['hartsoe']
11064,vclaim-sno-secret-sauce,['analysis']
11065,vclaim-sno-secret-service-adds-emotional-protection-division,['service']
11066,vclaim-sno-secret-service-broke-trump,['service']
11067,vclaim-sno-secret-service-limo-video,"['video', 'agents']"
11068,vclaim-sno-secret-sisters-gift-exchange,['you']
11069,vclaim-sno-secret-symbols-oreo-cookies,['symbols']
11070,vclaim-sno-secret-terrius-predict-covid19,"['show', 'terrius']"
11071,vclaim-sno-section-bait,"['user', 'she']"
11072,vclaim-sno-secure-fence-act-50-billion-border,['members']
11073,vclaim-sno-see-no-crime-stop-no-crime,"['court', 'police']"
11074,vclaim-sno-see-through-loo,['photographs']
11075,vclaim-sno-seesaws-at-us-mexico-border,['artist']
11076,vclaim-sno-seinfeld-on-speed,['tbs']
11077,vclaim-sno-self-destruction,['photograph']
11078,vclaim-sno-self-inflicted-hiv-in-greece,['citizens']
11079,vclaim-sno-selfie-service,['association']
11080,vclaim-sno-selfie-taken-dead-coworker,"['photograph', 'group', 'he']"
11081,vclaim-sno-sell-testicles,['school']
11082,vclaim-sno-semen-reduces-plaque-and-tartar,"['association', 'semen']"
11083,vclaim-sno-semper-fight,"['speech', 'dream']"
11084,vclaim-sno-senate-vote-count-aca,['senate']
11085,vclaim-sno-senator-daughter-serial-killer,[]
11086,vclaim-sno-senator-tom-cotton-gold-pile,"['photograph', 'cotton']"
11087,vclaim-sno-senators-busted-prostitution-ring,[]
11088,vclaim-sno-sending-cash-u-s-mail-illegal,[]
11089,vclaim-sno-senior-and-veterans-discounts,['senator']
11090,vclaim-sno-senior-death-warrants,"['message', 'reform']"
11091,vclaim-sno-seniors-beware,[]
11092,vclaim-sno-seniors-medicare-immigrants,"['citizens', 'immigrants']"
11093,vclaim-sno-senomyx-flavor-additive,[]
11094,vclaim-sno-sensitive-personal-information-police-officers,"['site', 'criminals']"
11095,vclaim-sno-sentenced-reduced-3-year-old-asked,"['judge', 'perpetrator', 'child']"
11096,vclaim-sno-seppukuma,['engineers']
11097,vclaim-sno-serena-williams-sick-of-covid,"['williams', 'that', 'i', 'i', 'i']"
11098,vclaim-sno-serenity-prayer,[]
11099,vclaim-sno-seresto-flea-collars-deaths,['flea']
11100,vclaim-sno-seresto-pet-collars-deaths,['collars']
11101,vclaim-sno-sergeant-gregory-hayes,"['hayes', 'they']"
11102,vclaim-sno-sergio-vega-murder,[]
11103,vclaim-sno-serotonin-gut-90,[]
11104,vclaim-sno-serve-cold,"['streakers', 'car', 'they']"
11105,vclaim-sno-servers-clinton-house-fire,"['fbi', 'fire']"
11106,vclaim-sno-service-dog-owner-help,"['dog', 'owner']"
11107,vclaim-sno-sesame-street-john-john,"['child', 'who']"
11108,vclaim-sno-sessions-marijuana-abortions,['sessions']
11109,vclaim-sno-seth-conrad-rich,[]
11110,vclaim-sno-seth-rich-dnc-wikileaks-murder,['rich']
11111,vclaim-sno-seth-rich-parents-thank-internet-wikileaks,"['parents', 'he']"
11112,vclaim-sno-seuss-vonnegut-college,['seuss']
11113,vclaim-sno-seven-dead-by-isis,['attack']
11114,vclaim-sno-seven-hit-wonders,['who']
11115,vclaim-sno-seven-witnesses-to-vegas-shooting-died-suspicious,['witnesses']
11116,vclaim-sno-seven-year-snitch,['hodges']
11117,vclaim-sno-sew-shrimp-curtains-revenge,"['sews', 'she', 'stench']"
11118,vclaim-sno-sewing-discontent,[]
11119,vclaim-sno-sewn-from-whole-cloth,"['photograph', 'woman', 'she']"
11120,vclaim-sno-sex-bracelets,['youngsters']
11121,vclaim-sno-sex-doll-funeral-home,['son']
11122,vclaim-sno-sex-lecture,['photograph']
11123,vclaim-sno-sex-robot-cooking-cleaning,"['companies', 'that']"
11124,vclaim-sno-sex-roulette,"['roulette', 'attendee']"
11125,vclaim-sno-sex-traffickers-tagging-cars,['traffickers']
11126,vclaim-sno-sex-trafficking-girls-snapchat,['ring']
11127,vclaim-sno-sex-trafficking-lying-road-trick,['pattern']
11128,vclaim-sno-sexual-assault-pre-existing,[]
11129,vclaim-sno-shadow-caravan,['photograph']
11130,vclaim-sno-shady-doings,[]
11131,vclaim-sno-shafted,['he']
11132,vclaim-sno-shahada-been-there,['obama']
11133,vclaim-sno-shake-phone-facebook-jail,['feature']
11134,vclaim-sno-shakira-music-israelis,"['shakira', 'she']"
11135,vclaim-sno-shamboiling,[]
11136,vclaim-sno-shane-patrick-boyle-died-after-starting-a-gofundme-campaign-for-insulin,['man']
11137,vclaim-sno-shanell-rivers-put-blood-dog-feces-into-starbucks-products,['woman']
11138,vclaim-sno-shania-jones-cross-eyed-arrest,"['article', 'woman', 'he']"
11139,vclaim-sno-share-iah-coke,['photograph']
11140,vclaim-sno-share-the-safety-nra,"['association', 'who']"
11141,vclaim-sno-share-your-ears-disney,"['you', 'parks']"
11142,vclaim-sno-sharia-flaw,"['images', 'that']"
11143,vclaim-sno-sharia-law-muslim-no-go-zones,['laws']
11144,vclaim-sno-sharia-law-texas,[]
11145,vclaim-sno-sharia-law-trump-schools-supreme-court,"['court', 'schools']"
11146,vclaim-sno-sharia-zone-housing-project-wva,['that']
11147,vclaim-sno-shariah-law-legal-texas,['judge']
11148,vclaim-sno-sharifa-alkhateeb-video,"['video', 'alkhateeb']"
11149,vclaim-sno-shark-account,[]
11150,vclaim-sno-shark-attack-the-shallows-movie,['video']
11151,vclaim-sno-shark-attack,"['media', 'shark', 'that', 'uncle', 'they']"
11152,vclaim-sno-shark-attacks-navy-diver,['photograph']
11153,vclaim-sno-shark-bait,['fisherman']
11154,vclaim-sno-shark-photobomb,['photograph']
11155,vclaim-sno-shark-prank,['shark']
11156,vclaim-sno-shark-street-hurricane,"['photograph', 'shark']"
11157,vclaim-sno-shark-surfin,['photograph']
11158,vclaim-sno-shark-tale,['members']
11159,vclaim-sno-shark-tank-endorse-keto-pill,[]
11160,vclaim-sno-shark-tank,['photograph']
11161,vclaim-sno-sharks-functionally-extinct,['sharks']
11162,vclaim-sno-sharks-killed-for-covid-vaccine,"['allies', 'chemical']"
11163,vclaim-sno-sharks-love,"['shark', 'who']"
11164,vclaim-sno-sharks-on-power-lines-hurricane,"['photograph', 'sharks']"
11165,vclaim-sno-sharpie-anniversary-giveaway-scam,"['sharpie', 'who']"
11166,vclaim-sno-sharpie-shock-challenge,['videos']
11167,vclaim-sno-sharpie-trump-ballots-arizona,"['places', 'use']"
11168,vclaim-sno-sharpton-murdered-terrorists,[]
11169,vclaim-sno-shaun-king-jesus-statue,['king']
11170,vclaim-sno-shaun-of-the-dead-protesters,['photograph']
11171,vclaim-sno-shaving-cream-prank,['contents']
11172,vclaim-sno-shawn-vernon,['marine']
11173,vclaim-sno-sheep-walking-through-gate,['photograph']
11174,vclaim-sno-sheepish-discovery,"['who', 'animals']"
11175,vclaim-sno-sheet-dreams-are-made-of-these,['jews']
11176,vclaim-sno-sheila-jackson-lee-homicide,"['lee', 'homicide']"
11177,vclaim-sno-shelby-meijer-human-trafficking,[]
11178,vclaim-sno-shelia-fedrick-human-traffickers,['attendant']
11179,vclaim-sno-shelia-jackson-tweet-president-trump-determined-start-war-north-japan,['trump']
11180,vclaim-sno-shell-trump-rally-pay,[]
11181,vclaim-sno-shelter-closure,['shelter']
11182,vclaim-sno-shelter-pets-surrender-photo,"['photograph', 'people']"
11183,vclaim-sno-shepard-smith-fired-from-fox-news,[]
11184,vclaim-sno-sheriff-joes-letter,"['sharpton', 'he']"
11185,vclaim-sno-sheriff-message-el-paso-killings,['wiles']
11186,vclaim-sno-sheriff-nike-shirt-mugshots,['department']
11187,vclaim-sno-sheriff-tim-mueller,"['mueller', 'he']"
11188,vclaim-sno-sheriffs-deputies-point-guns-teens,"['deputies', 'two', 'witnesses', 'teens']"
11189,vclaim-sno-sherri-shepherd-death-hoax,['actress']
11190,vclaim-sno-shes-in-the-attic,"['performance', 'frank', 'members', 'she', 'soldiers']"
11191,vclaim-sno-shifty-powers,['yeager']
11192,vclaim-sno-shine-my-shoes,"['presley', 'thing', 'negroes']"
11193,vclaim-sno-shinzo-abe-roll-golf-bunker-round-trump,"['video', 'abe']"
11194,vclaim-sno-ship-of-fools,[]
11195,vclaim-sno-ship-slip,['backdrop']
11196,vclaim-sno-shirley-temple-whack,[]
11197,vclaim-sno-shirley-you-jest,['williams']
11198,vclaim-sno-shirt-stop-2,"['photograph', 'romney', 'shirts']"
11199,vclaim-sno-shirt-windshield-carjack,['tactic']
11200,vclaim-sno-shirtless-donald-trump,['picture']
11201,vclaim-sno-shirts-blacks-for-trump,['photograph']
11202,vclaim-sno-shit-faced,['word']
11203,vclaim-sno-shiver-me-timberlands,[]
11204,vclaim-sno-shock-cover,[]
11205,vclaim-sno-shock-mcstuffins,[]
11206,vclaim-sno-shock-schlocktrine,['image']
11207,vclaim-sno-shoe-of-mushroom-dog-hair,['design']
11208,vclaim-sno-shoe-stopper,['rice']
11209,vclaim-sno-shoebill-stork-real-animal,['video']
11210,vclaim-sno-shoot-me-kangaroo-down-sport,['programmers']
11211,vclaim-sno-shooting-star,[]
11212,vclaim-sno-shooting-the-bull,['disposal']
11213,vclaim-sno-shopping-aisle-empty-socialism,['photograph']
11214,vclaim-sno-shopping-cart-origin,['cart']
11215,vclaim-sno-shopping-mauled,['stranger']
11216,vclaim-sno-shopping-spree,['chain']
11217,vclaim-sno-shore-leave,['body']
11218,vclaim-sno-short-giraffe-photo,['photograph']
11219,vclaim-sno-short-sale,"['obama', 'family']"
11220,vclaim-sno-short-tailed-weasel,['photograph']
11221,vclaim-sno-shortchanging-the-subject,['student']
11222,vclaim-sno-shortest-fattest-tallest-man-cards,['photograph']
11223,vclaim-sno-shot-whiskey-origin,['phrase']
11224,vclaim-sno-shots-fired-capitol,[]
11225,vclaim-sno-should-eggs-be-refrigerated,[]
11226,vclaim-sno-should-we-drug-test-welfare-recipients,"['recipients', 'who']"
11227,vclaim-sno-shrimp-cereal-guy-married-topanga,"['man', 'who', 'who', 'he']"
11228,vclaim-sno-shrimp-tails-cereal,['man']
11229,vclaim-sno-shrink-a-penny-in-a-microwave,"['set', 'pictures', 'that']"
11230,vclaim-sno-shutdown-orders-damages,"['orders', 'persons']"
11231,vclaim-sno-shuttle-launch-from-space,['photographs']
11232,vclaim-sno-shyann-wells,['girl']
11233,vclaim-sno-siberian-tigers-washington-cascades,"['photograph', 'tigers']"
11234,vclaim-sno-sibling-rivalry,"['member', 'that']"
11235,vclaim-sno-sick-child-christmas-card-request,"['child', 'you', 'they']"
11236,vclaim-sno-side-by-pesticide,['cola']
11237,vclaim-sno-sidewalk-paintings,"['photographs', 'paintings']"
11238,vclaim-sno-sierra-lamar,['girl']
11239,vclaim-sno-sigh-of-resignation,['obama']
11240,vclaim-sno-sign-starbucks-racial-bias-training-single-white-people,['sign']
11241,vclaim-sno-signed-and-dated,[]
11242,vclaim-sno-signs-of-a-protest,"['photograph', 'protester', 'mother', 'he']"
11243,vclaim-sno-silence-is-golden,['litter']
11244,vclaim-sno-silent-911,"['massachusetts', 'who']"
11245,vclaim-sno-silent-fireworks,"['cities', 'shows']"
11246,vclaim-sno-silver-audi,['photographs']
11247,vclaim-sno-simba-gay-lion-king-remake,['disney']
11248,vclaim-sno-simba-vegan-lion-king-remake,['simba']
11249,vclaim-sno-simone-gold-capitol-riot,"['gold', 'who', 'hydroxychloroquine']"
11250,vclaim-sno-simple-math-on-biden-votes,['biden']
11251,vclaim-sno-simpsons-jake-angeli,[]
11252,vclaim-sno-simpsons-mayor-bahamas-trip,"['quimby', 'he', 'he']"
11253,vclaim-sno-simpsons-pokemon-go-prediction,['series']
11254,vclaim-sno-simpsons-predict-astroworld-tragedy,"['simpsons', 'people']"
11255,vclaim-sno-simpsons-predict-autocorrect,['show']
11256,vclaim-sno-simpsons-predict-beirut-explosion,['simpsons']
11257,vclaim-sno-simpsons-predict-coronavirus,['show']
11258,vclaim-sno-simpsons-predict-david-censors,['simpsons']
11259,vclaim-sno-simpsons-predict-george-floyd,['simpsons']
11260,vclaim-sno-simpsons-predict-kamala-harris,['sitcom']
11261,vclaim-sno-simpsons-predict-smartwatch,[]
11262,vclaim-sno-simpsons-predict-tom-hanks,"['simpsons', 'hanks']"
11263,vclaim-sno-simpsons-predict-trump-orb,"['simpsons', 'trump', 'he']"
11264,vclaim-sno-simpsons-predict-trump,"['simpsons', 'trump']"
11265,vclaim-sno-simpsons-predict-trumps-death,['simpsons']
11266,vclaim-sno-simpsons-predicted-trump-budget,"['simpson', 'you', 'we']"
11267,vclaim-sno-simpsons-predicts-2020-in-1993,['show']
11268,vclaim-sno-simpsons-trump-buy-greenland,"['episode', 'trump', 'minister']"
11269,vclaim-sno-simpsons-tv-notre-dame-fire,['show']
11270,vclaim-sno-sinbad-movie-shazaam,['shazaam']
11271,vclaim-sno-sinclair-lewis-on-fascism,"['lewis', 'fascism']"
11272,vclaim-sno-sinema-cake,"['sinema', 'she', 'them']"
11273,vclaim-sno-singapore-woman-photocopier-breasts,[]
11274,vclaim-sno-singer-james-blunt-prevent-world-war-iii,"['blunt', 'that']"
11275,vclaim-sno-single-mother-birth-certificate,['lawmakers']
11276,vclaim-sno-singoletta-future-car,['illustration']
11277,vclaim-sno-sinking-library,"['library', 'architect']"
11278,vclaim-sno-sinking-the-sub-club,['subway']
11279,vclaim-sno-sinko-de-mayo,['cargo']
11280,vclaim-sno-sioux-sorry,['bill']
11281,vclaim-sno-siri-charge-phone-police,['assistant']
11282,vclaim-sno-sister-act-2,['photographs']
11283,vclaim-sno-sister-act,['they']
11284,vclaim-sno-six-antifa-beatup-video,"['video', 'members']"
11285,vclaim-sno-six-flags-flooding-photo,['photograph']
11286,vclaim-sno-six-year-old-happy-meal-doesnt-rot,['items']
11287,vclaim-sno-sixth-form-poet-wife,['story']
11288,vclaim-sno-size-of-indianapolis-speedway,['city']
11289,vclaim-sno-skadden-on-thin-ice,['intern']
11290,vclaim-sno-skateboarder-explodes,"['video', 'bomber']"
11291,vclaim-sno-skechers-chemical-burns,"['boy', 'soles']"
11292,vclaim-sno-skeleton-key,"['photograph', 'who']"
