,ver_claim_ids,ver_claim_encodings
13009,vclaim-sno-trump-payroll-tax,"[ 0.07817028  0.164335    0.08249415 ... -0.01020051  0.02286827
  0.15183394]"
13010,vclaim-sno-trump-peacefully-and-patriotically,[0.10821016 0.19941168 0.10206917 ... 0.09808805 0.         0.18750177]
13011,vclaim-sno-trump-pedophiles-death-penalty,"[ 0.09525274  0.11606929  0.03841504 ... -0.03926747 -0.03814262
  0.09503763]"
13012,vclaim-sno-trump-pelosi-letter,"[ 0.08617597  0.08369353  0.14240661 ... -0.03926747 -0.00269033
  0.13451082]"
13013,vclaim-sno-trump-pendejo-posters-puerto-rico,"[ 0.10023999  0.05481977  0.10589416 ...  0.01910021 -0.03814262
  0.05757057]"
13014,vclaim-sno-trump-photographed-with-charlottesville-white-nationalist,"[ 0.10385751  0.06636946  0.10448699 ...  0.06707723 -0.03814262
  0.13254519]"
13015,vclaim-sno-trump-photoshopped-hands,"[ 0.06441062  0.16031021  0.1162576  ...  0.02545314 -0.00490741
  0.1915799 ]"
13016,vclaim-sno-trump-picks-el-chapo-to-run-dea,[0.11620581 0.16594438 0.17122573 ... 0.03018249 0.00259585 0.1907672 ]
13017,vclaim-sno-trump-plane-charlie-gard,"[ 0.12042148  0.11643914  0.04556983 ... -0.03926747 -0.03221707
  0.19283408]"
13018,vclaim-sno-trump-plans-reverse-marriage-equality-elected-president,"[ 0.05444108  0.1287447  -0.00678652 ... -0.03926747  0.00157498
  0.20867343]"
13019,vclaim-sno-trump-plans-second-term,"[ 0.09017503  0.16452602  0.12452106 ...  0.09707873 -0.03397669
  0.09874308]"
13020,vclaim-sno-trump-politics-is-boring,"[ 0.0734344   0.09647115  0.02275101 ...  0.00619795 -0.03814262
  0.1814153 ]"
13021,vclaim-sno-trump-polls-drop-out,"[ 0.05444108  0.14433216  0.08684064 ... -0.02966033 -0.03814262
  0.2077284 ]"
13022,vclaim-sno-trump-pose-crisis-actor-dayton,[0.09412228 0.14597777 0.14362615 ... 0.04654891 0.         0.17020147]
13023,vclaim-sno-trump-prayer-schools,"[ 0.07817028  0.164335    0.01790165 ...  0.01647764 -0.00461926
  0.17686383]"
13024,vclaim-sno-trump-pregnancy-inconvenient,"[ 0.05444108  0.09647115  0.06606554 ... -0.03693113 -0.03814262
  0.1979745 ]"
13025,vclaim-sno-trump-president-dog-100-years,"[ 0.07817028  0.164335    0.01081665 ...  0.03912764 -0.02979906
  0.1825576 ]"
13026,vclaim-sno-trump-president-drafted,"[ 0.05861263  0.08168502  0.02914462 ... -0.03583947 -0.02795156
  0.19815646]"
13027,vclaim-sno-trump-president-virgin-islands,"[ 1.2432976e-01  1.4825854e-01  2.2122707e-02 ...  1.2782714e-04
 -3.8142622e-02  1.4027257e-01]"
13028,vclaim-sno-trump-presidential-seal,"[ 0.07536063  0.14665891  0.11688814 ...  0.02134364 -0.03814262
  0.06618779]"
13029,vclaim-sno-trump-pro-life-remarks,[0.04384131 0.11643914 0.04677228 ... 0.00702969 0.06237635 0.20051903]
13030,vclaim-sno-trump-profit-covid-19,[0.11313354 0.14634049 0.03815325 ... 0.06988107 0.02561127 0.18035918]
13031,vclaim-sno-trump-profit-hydroxychloroquine,"[ 0.07817028  0.164335    0.078384   ...  0.05614598 -0.01624335
  0.17049702]"
13032,vclaim-sno-trump-promise-vaccine-election-day,"[ 0.07817028  0.17968939  0.11928289 ...  0.02719982 -0.02442987
  0.18761964]"
13033,vclaim-sno-trump-promises-to-pardon-dylann-roof,"[ 0.10920858  0.11484675  0.12452868 ... -0.01188815  0.00560647
  0.21281001]"
13034,vclaim-sno-trump-protest-no-right,"[ 0.05123835  0.08598816  0.03923755 ... -0.02280345 -0.03814262
  0.12143782]"
13035,vclaim-sno-trump-protest-parade,"[ 0.05682091  0.14304145  0.21727487 ...  0.12683703 -0.03814262
  0.06974306]"
13036,vclaim-sno-trump-protest-sign-children,"[ 0.05682091  0.10512494  0.10448699 ...  0.21666597 -0.03814262
  0.18254577]"
13037,vclaim-sno-trump-protester-violence-san-jose,"[ 0.11235335  0.0727109   0.17568742 ...  0.07229997 -0.03814262
  0.02019036]"
13038,vclaim-sno-trump-protesters-assassinate-republicans,"[ 0.030661    0.0550517   0.09381049 ... -0.01967761 -0.03814262
  0.05654511]"
13039,vclaim-sno-trump-protesters-cans-of-soup,"[ 0.1604291   0.18788955  0.1437591  ...  0.04718616 -0.03814262
  0.18841204]"
13040,vclaim-sno-trump-protocol-queen-elizabeth,[0.08581183 0.08608723 0.05933934 ... 0.06427832 0.         0.1815301 ]
13041,vclaim-sno-trump-public-officials-pay,"[ 0.07817028  0.164335    0.08941964 ...  0.01516247 -0.00829848
  0.17601135]"
13042,vclaim-sno-trump-puerto-rico-golf-course,"[ 0.08261149  0.12904303  0.07290708 ...  0.0408042  -0.03814262
  0.16129045]"
13043,vclaim-sno-trump-puppy-mills-inspection,[0.05417668 0.11331598 0.08436269 ... 0.16367276 0.04212123 0.05445141]
13044,vclaim-sno-trump-purchases-rockefeller-estate,"[ 0.12256806  0.11622055 -0.00221616 ... -0.01652971 -0.02553285
  0.14364327]"
13045,vclaim-sno-trump-purple-heart-news-media,"[ 0.12514223  0.21908505  0.10448699 ...  0.04042096 -0.03814262
  0.17361052]"
13046,vclaim-sno-trump-putin-switzerland,"[ 0.0621343   0.1240166   0.10277639 ...  0.02844097 -0.03814262
  0.19656146]"
13047,vclaim-sno-trump-quiet-acts-kindness,"[ 0.07817028  0.164335    0.12249222 ...  0.13060088 -0.02991379
  0.19108768]"
13048,vclaim-sno-trump-quietly-sworn-in,"[ 0.11211774  0.10578422  0.03187655 ... -0.0323988  -0.03814262
  0.19787957]"
13049,vclaim-sno-trump-quit-costco-letter,"[ 0.06031236  0.19360071  0.10468236 ...  0.09986718 -0.00875146
  0.18747813]"
13050,vclaim-sno-trump-quote-about-jesus,"[ 0.07817028  0.164335    0.00871844 ...  0.04975135 -0.03814262
  0.19569682]"
13051,vclaim-sno-trump-quote-cops-roughing-up,[0.05349422 0.17521754 0.10761158 ... 0.05724506 0.         0.17634678]
13052,vclaim-sno-trump-quote-kim-jong-un-biden,"[ 0.07817028  0.164335    0.06992956 ...  0.01466409 -0.03814262
  0.19851764]"
13053,vclaim-sno-trump-quote-mueller-report,[0.09946353 0.09528533 0.08798911 ... 0.02050399 0.03826119 0.19311549]
13054,vclaim-sno-trump-quote-never-died-before,"[ 0.07553959  0.14528868  0.09032296 ...  0.03147904 -0.03814262
  0.19227095]"
13055,vclaim-sno-trump-raft-harvey,"[ 0.05682091  0.12745634  0.13153963 ...  0.02910981 -0.03814262
  0.1780315 ]"
13056,vclaim-sno-trump-rally-arrested-tweet,"[ 0.07817028  0.164335    0.08152532 ... -0.03926747 -0.03287572
  0.21411858]"
13057,vclaim-sno-trump-rally-chant,"[ 0.1047498   0.10703706  0.03789083 ...  0.013883   -0.03695117
  0.1722286 ]"
13058,vclaim-sno-trump-rally-crowd-66000,"[ 0.05682091  0.05204435  0.10448699 ...  0.12141355 -0.03814262
  0.08139102]"
13059,vclaim-sno-trump-rally-fire-hose-tampa,"[ 0.03828589  0.13658227  0.14793397 ...  0.07631397 -0.03814262
  0.17734043]"
13060,vclaim-sno-trump-rally-non-sun,"[ 0.07817028  0.164335    0.02219762 ...  0.03745785 -0.03814262
  0.20985895]"
13061,vclaim-sno-trump-rally-omaha,[0.05629036 0.19213462 0.09011692 ... 0.04514533 0.         0.17262593]
13062,vclaim-sno-trump-rant-mar-a-lago,"[ 0.10588695  0.1418071   0.10956065 ...  0.08570063 -0.03814262
  0.18926987]"
13063,vclaim-sno-trump-raytheon-stock,"[ 0.11334246  0.14690283  0.10898493 ...  0.10155283 -0.03814262
  0.10367436]"
13064,vclaim-sno-trump-reagan-foundation,[0.03407364 0.12185757 0.11747359 ... 0.04233161 0.04605228 0.13028276]
13065,vclaim-sno-trump-received-ellis-island-award-in-1986,"[ 0.05682091  0.11786699  0.1253205  ...  0.05695683 -0.03557489
  0.18849474]"
13066,vclaim-sno-trump-reclaim-presidency-march-4,"[ 0.07757791  0.20826149  0.05585033 ...  0.03994611 -0.03814262
  0.18187733]"
13067,vclaim-sno-trump-recount-battleground-states,"[ 0.06674606  0.14185736  0.06155725 ... -0.01661881 -0.03814262
  0.20992039]"
13068,vclaim-sno-trump-refuse-salary,"[ 0.05444108  0.2025737  -0.02055901 ...  0.002578   -0.02332768
  0.20009325]"
13069,vclaim-sno-trump-regeneron-stem-cells,[0.06214786 0.14366479 0.0659892  ... 0.11941113 0.         0.17958637]
13070,vclaim-sno-trump-reinstated-belief,"[ 0.1101367   0.16371252  0.03608696 ... -0.02415704 -0.03814262
  0.18588667]"
13071,vclaim-sno-trump-removes-name-from-hotels,"[ 0.1782578   0.09740154  0.0723767  ... -0.0069987   0.01398226
  0.05278717]"
13072,vclaim-sno-trump-rename-new-mexico,"[ 0.14216384  0.10442799  0.13323535 ...  0.01433248 -0.02332339
  0.1804041 ]"
13073,vclaim-sno-trump-renamed-black-history-month,"[ 0.06985356  0.08638029  0.13463107 ...  0.03772241 -0.00826537
  0.10323388]"
13074,vclaim-sno-trump-report-card-fordham,[0.11235335 0.13885413 0.10468236 ... 0.04637061 0.05706278 0.17802   ]
13075,vclaim-sno-trump-residency-fraud,[0.11315344 0.16835916 0.08625599 ... 0.0620526  0.         0.17315914]
13076,vclaim-sno-trump-restricting-welfare-for-deadbeats,"[ 0.08365843  0.12549439  0.09302495 ...  0.05150042 -0.03814262
  0.12316506]"
13077,vclaim-sno-trump-retreat,"[ 0.05123835  0.11529225  0.02026681 ... -0.00970047 -0.03814262
  0.1619992 ]"
13078,vclaim-sno-trump-retweet-cartoon-train-hitting-cnn-reporter,"[ 0.09292148  0.11111435  0.07630579 ... -0.00102911 -0.03814262
  0.15080848]"
13079,vclaim-sno-trump-retweet-cowboys,"[ 0.07981667  0.164335    0.08289666 ... -0.01610423 -0.03814262
  0.218263  ]"
13080,vclaim-sno-trump-retweets-photo-of-black-supporters,"[ 0.09750909  0.11940361  0.19567911 ... -0.00846231 -0.03814262
  0.20836072]"
13081,vclaim-sno-trump-reverses-insecticide-ban-dow-chemicals,[0.13463645 0.19539784 0.08604082 ... 0.11700683 0.03780229 0.1021446 ]
13082,vclaim-sno-trump-revoke-executive-order,"[ 0.07817028  0.164335   -0.02143282 ...  0.08179332 -0.03814262
  0.18366927]"
13083,vclaim-sno-trump-revokes-press-credentials-six-news-outlets,"[ 0.10196573  0.21450764  0.06312731 ...  0.22451603 -0.03814262
  0.18287502]"
13084,vclaim-sno-trump-revolutionary-war-airports,"[ 0.07817028  0.164335    0.09497948 ...  0.04946922 -0.03814262
  0.1787152 ]"
13085,vclaim-sno-trump-riot-camp-auschwitz-shirt,"[ 0.06752044  0.15749612  0.24781753 ... -0.0155001  -0.03814262
 -0.02718614]"
13086,vclaim-sno-trump-rocky-tweet,"[ 0.07817028  0.164335    0.12874012 ...  0.0703482  -0.03814262
  0.22409648]"
13087,vclaim-sno-trump-rolls-back-rules-protecting-elderly,[0.05852664 0.09543405 0.11976321 ... 0.1281907  0.         0.09345726]
13088,vclaim-sno-trump-russia-wildfires-california,[0.09260167 0.164335   0.07379781 ... 0.01192543 0.02232767 0.18497947]
13089,vclaim-sno-trump-russian-poorly-endowed,"[ 0.09440248  0.11937623  0.12919961 ...  0.06465345 -0.03814262
  0.18814775]"
13090,vclaim-sno-trump-said-1326-times-debates,"[ 0.0713902   0.10314681  0.07818518 ...  0.01690809 -0.03814262
  0.10724255]"
13091,vclaim-sno-trump-salary-military-cemeteries,[0.04404324 0.1802487  0.05595107 ... 0.12851897 0.03424507 0.20568918]
13092,vclaim-sno-trump-salute-north-korean-general,[0.09088598 0.17213786 0.09651258 ... 0.03146042 0.01262323 0.10529521]
13093,vclaim-sno-trump-sanctions-russias-intelligence-agency-present-putin,"[ 0.1117548   0.0113346   0.0554682  ... -0.03357463 -0.03814262
  0.06014784]"
13094,vclaim-sno-trump-saved-two-cats-after-hurricane-harvey,"[ 0.11235335  0.11636498  0.10468236 ...  0.18898262 -0.03814262
  0.09116223]"
13095,vclaim-sno-trump-say-never-blame-yourself,"[ 0.05861263  0.06740788  0.04297365 ...  0.00244427 -0.03814262
  0.19124825]"
13096,vclaim-sno-trump-say-redo-4-more-years,[0.07817028 0.21352121 0.10311268 ... 0.24331309 0.         0.17673507]
13097,vclaim-sno-trump-says-africans-are-poor-because-they-think-of-sex-instead-of-farming,"[ 0.06800772  0.12415209  0.09353702 ...  0.06123293 -0.03814262
  0.17836206]"
13098,vclaim-sno-trump-search-result-racist-twitter,"[ 0.1191967   0.164335    0.131972   ...  0.03552024 -0.03814262
  0.19385949]"
13099,vclaim-sno-trump-searching-911-survivors,"[ 0.13122378  0.13546202  0.15321772 ...  0.10131489 -0.03814262
  0.17626831]"
13100,vclaim-sno-trump-second-coming-king-israel,[0.04821544 0.15605545 0.03925953 ... 0.0010264  0.         0.19357267]
13101,vclaim-sno-trump-secret-presidential-pardons,"[ 0.1101367   0.16371252  0.06390478 ...  0.0511599  -0.03814262
  0.17911473]"
13102,vclaim-sno-trump-selling-inauguration-tickets,"[ 0.05998507  0.13469097  0.0676185  ...  0.06830718 -0.00673266
  0.18080616]"
13103,vclaim-sno-trump-sends-unpresidented-tweet,"[ 0.05444108  0.05976951  0.18932988 ... -0.02211989 -0.02194204
  0.20912723]"
13104,vclaim-sno-trump-seoul-population,"[ 0.13290513  0.12492299  0.09239117 ...  0.04898558 -0.03814262
 -0.01581416]"
13105,vclaim-sno-trump-server-tied-to-russian-bank,"[ 0.06880584  0.08631096  0.16102418 ... -0.0099754   0.01060574
  0.18657336]"
13106,vclaim-sno-trump-sharpie-notes,"[ 0.08090622  0.16750732  0.09589967 ...  0.01176269 -0.00318113
  0.1989831 ]"
13107,vclaim-sno-trump-showers-dishwashers,[0.09868596 0.07301199 0.09467143 ... 0.02314931 0.05448803 0.11536339]
13108,vclaim-sno-trump-sign-bill-clean-trash-oceans,[0.12110402 0.13078748 0.08467848 ... 0.03999576 0.08331801 0.09558383]
13109,vclaim-sno-trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses,"[ 0.05123835  0.10775374  0.13807753 ... -0.03926747 -0.0136313
  0.10392722]"
13110,vclaim-sno-trump-sign-hollywood-los-angeles,"[ 0.11931846  0.1185856   0.13493574 ...  0.03848241 -0.03814262
  0.02360797]"
13111,vclaim-sno-trump-signed-nafta-wrong,"[ 0.07817028  0.164335    0.07787193 ... -0.01635496 -0.02260535
  0.1940863 ]"
13112,vclaim-sno-trump-situation-room-photo,"[ 0.13013308  0.13813241  0.10448699 ...  0.04100653 -0.03814262
  0.16268887]"
13113,vclaim-sno-trump-skip-biden-inauguration,"[ 0.07817028  0.164335    0.04568191 ...  0.06601106 -0.03814262
  0.17401078]"
13114,vclaim-sno-trump-social-media-order,"[ 0.07838562  0.14272915  0.07168695 ...  0.0475886  -0.02416984
  0.06924864]"
13115,vclaim-sno-trump-social-security-benefits,[0.02114936 0.11230959 0.07675876 ... 0.05848356 0.02609982 0.05848249]
13116,vclaim-sno-trump-social-security,[0.08746063 0.11984016 0.09543069 ... 0.02823928 0.01740668 0.20117696]
13117,vclaim-sno-trump-sold-an-apartment-haitian-dictator,"[ 0.10694266  0.06648714  0.0858309  ... -0.02834392 -0.03814262
  0.19343728]"
13118,vclaim-sno-trump-sons-fundraiser,"[ 0.07436611  0.14837247  0.01938283 ...  0.07563355 -0.03814262
  0.17665637]"
13119,vclaim-sno-trump-sons-photo,"[ 0.05682091  0.13235882  0.10448699 ...  0.04261667 -0.03814262
  0.20135298]"
13120,vclaim-sno-trump-sotu-super-bowl,"[ 0.07207371  0.13724068  0.0530768  ... -0.02336619 -0.03814262
  0.07095677]"
13121,vclaim-sno-trump-speech-presidential-seal,"[ 0.06426426  0.16053855  0.10448699 ...  0.04493681 -0.03814262
  0.19873592]"
13122,vclaim-sno-trump-spray-tan-oval-office,[0.11235335 0.08419061 0.14313015 ... 0.06172161 0.03991801 0.09096963]
13123,vclaim-sno-trump-spray-tan-television,[0.05682091 0.12745634 0.17296204 ... 0.0798635  0.00718706 0.1848499 ]
13124,vclaim-sno-trump-sprinklers-apartment-fire,[0.05156377 0.13781165 0.09647366 ... 0.11306865 0.02269218 0.15099539]
13125,vclaim-sno-trump-staffer-convicted-of-felony-election-fraud,"[ 0.11268704  0.13008562  0.04105852 ...  0.21008933 -0.03814262
  0.08035499]"
13126,vclaim-sno-trump-stage-chrissy-teigen,[0.10782555 0.17500122 0.06996518 ... 0.03887007 0.02342407 0.1856259 ]
13127,vclaim-sno-trump-staged-speechwriting-picture,[0.05444108 0.06424738 0.12431873 ... 0.03003997 0.0158594  0.19091609]
13128,vclaim-sno-trump-star-stickers-walk-of-fame,"[ 0.09516378  0.118739    0.14380248 ...  0.01624912 -0.02400374
  0.19841637]"
13129,vclaim-sno-trump-steal-kids-cancer-charity,"[ 0.09363259  0.12327918  0.055077   ...  0.05680208 -0.00720496
  0.0924504 ]"
13130,vclaim-sno-trump-stimulus-package-election,[0.04358261 0.1692451  0.08454297 ... 0.06771216 0.00074927 0.19088747]
13131,vclaim-sno-trump-stock-market-prediction,[0.07974081 0.164335   0.06570014 ... 0.         0.         0.20224251]
13132,vclaim-sno-trump-stockpile-ventilators,"[ 0.08201215  0.16502477  0.10939318 ...  0.01710994 -0.01544733
  0.18204698]"
13133,vclaim-sno-trump-stops-mugging-1991,"[ 0.08909157  0.05976951  0.09566434 ... -0.0076219  -0.03814262
  0.17913595]"
13134,vclaim-sno-trump-stripper-photograph,"[ 0.11235335  0.08419061  0.12418003 ...  0.05046373 -0.03814262
  0.10492821]"
13135,vclaim-sno-trump-subscription-box,"[ 0.06827784  0.12388732  0.03557279 ... -0.01402707 -0.03814262
  0.09238882]"
13136,vclaim-sno-trump-sue-wisconsin,"[ 0.06832215  0.15998626  0.0201639  ... -0.00800887 -0.03814262
  0.17144555]"
13137,vclaim-sno-trump-suffering-stroke-virus-warning,[0.07310475 0.10833021 0.1077735  ... 0.         0.04585753 0.05004578]
13138,vclaim-sno-trump-suicide-bombers-penalty,"[ 0.07817028  0.164335    0.05555723 ... -0.03926747 -0.03814262
  0.19181204]"
13139,vclaim-sno-trump-supporter-kick-pregnant-woman,"[ 0.10713476  0.04419925  0.19509882 ...  0.08671515 -0.03814262
  0.11637284]"
13140,vclaim-sno-trump-supporters-beat-gay-man-in-california,"[ 0.0988076   0.08728647  0.1478417  ...  0.05045598 -0.03814262
  0.18513502]"
13141,vclaim-sno-trump-supporters-leave-trash,"[ 0.10782555  0.14176172  0.1097169  ...  0.16300683 -0.03814262
  0.17342798]"
13142,vclaim-sno-trump-supporters-navajo-legislator-legal,"[ 0.11383075  0.06752942  0.05611884 ... -0.02798769 -0.03814262
  0.06597991]"
13143,vclaim-sno-trump-supporters-pro-slavery,"[ 0.113354    0.17695819  0.04379308 ...  0.15162575 -0.03814262
  0.19359593]"
13144,vclaim-sno-trump-syria-airport-contract,"[ 0.12012025  0.1383755   0.19789727 ... -0.02000488 -0.03814262
  0.06449669]"
13145,vclaim-sno-trump-take-firearms-first,"[ 0.07817028  0.164335    0.03720182 ... -0.03926747  0.00358427
  0.19834471]"
13146,vclaim-sno-trump-takes-victory-tour-moscows-red-square,"[ 0.08935472  0.12594107  0.05095103 ...  0.03437864 -0.03814262
  0.17823665]"
13147,vclaim-sno-trump-taliban-pakistani-prison,[0.09946565 0.15595408 0.21278265 ... 0.0199942  0.         0.18691711]
13148,vclaim-sno-trump-tap-giorgio-tsoukalos-secretary-space-force,"[ 0.08833542  0.09948625  0.05841813 ...  0.11127271 -0.03814262
  0.09311869]"
13149,vclaim-sno-trump-taps-outspoken-climate-denier-to-oversee-epa-transition-team,[0.10643598 0.23726895 0.10490176 ... 0.03886582 0.09652372 0.10749993]
13150,vclaim-sno-trump-taunts-bush-twitter,[0.10756374 0.11095908 0.1220076  ... 0.04450933 0.03070696 0.19046852]
13151,vclaim-sno-trump-taxes-smart,"[ 0.07752373  0.11588771  0.04561496 ...  0.0045321  -0.03814262
  0.19105022]"
13152,vclaim-sno-trump-taxes-ted-cruz-dependent,"[ 0.1101367   0.16371252  0.05183052 ...  0.01697244 -0.03814262
  0.16657911]"
13153,vclaim-sno-trump-team-accidentally-reveals-extreme-immigration-plan,"[ 0.07814985  0.06303192  0.06431993 ...  0.10823919 -0.01937626
  0.10839754]"
13154,vclaim-sno-trump-tell-supporters-storm,"[ 5.55780940e-02  2.31392056e-01  8.53490457e-02 ...  1.94864105e-02
 -1.36117698e-04  1.08126365e-01]"
13155,vclaim-sno-trump-term-bio,"[ 0.06665345  0.18584943  0.08661649 ...  0.14123961 -0.03446177
  0.17888565]"
13156,vclaim-sno-trump-terminate-social-security,"[ 0.05601783  0.17596307  0.04123262 ... -0.01869908 -0.01089815
  0.1767851 ]"
13157,vclaim-sno-trump-terror-watch-program,"[ 0.15169103  0.10593367  0.12234358 ...  0.01080775 -0.03814262
  0.10147251]"
13158,vclaim-sno-trump-tested-very-positively,[0.07817028 0.164335   0.12348151 ... 0.04220931 0.03757035 0.20286532]
13159,vclaim-sno-trump-thinning-hair-photograph,"[ 0.05682091  0.12745634  0.30472183 ...  0.04763984 -0.03814262
  0.19997256]"
13160,vclaim-sno-trump-threaten-federal-buildings,"[ 0.07817028  0.164335    0.09797306 ... -0.00200898  0.00311475
  0.1767103 ]"
13161,vclaim-sno-trump-threaten-whistleblower,"[ 0.07817028  0.164335    0.03827431 ...  0.00941701 -0.03814262
  0.1674841 ]"
13162,vclaim-sno-trump-threatened-military-action-against-mexico,"[ 0.14753744  0.10608261  0.06546118 ...  0.03716773 -0.00786831
  0.14535898]"
13163,vclaim-sno-trump-threatening-robocalls,"[ 0.06544337  0.13872279  0.08410297 ...  0.01001706 -0.03814262
  0.17143364]"
13164,vclaim-sno-trump-threatens-to-skip-debates,"[ 0.08183704  0.09099162  0.07817806 ...  0.09400783 -0.03814262
  0.17565964]"
13165,vclaim-sno-trump-tiger-woods-speedy-recovery,[0.09441724 0.14130685 0.05025788 ... 0.         0.         0.19230795]
13166,vclaim-sno-trump-tip,"[ 0.11601015  0.09540062  0.06663413 ... -0.0040441  -0.03814262
  0.20586136]"
13167,vclaim-sno-trump-to-ban-all-television-shows-that-promote-gay-activity,"[ 0.15253338  0.19335768  0.06988002 ...  0.11294599 -0.03814262
  0.20689467]"
13168,vclaim-sno-trump-to-deport-lin-manuel-miranda,"[ 0.15612797  0.05976951  0.13900766 ...  0.01573812 -0.03814262
  0.16598926]"
