,ver_claim_ids,ver_claim_encodings
13262,vclaim-sno-trumps-latest-staff-pick-outed-dying-gay-brother,"[-0.0091654   0.01423407  0.00320355 ...  0.01218827  0.03083453
 -0.00282272]"
13263,vclaim-sno-trumps-lev-parnas-igor-fruman,"[-0.04162782  0.00248385 -0.0024363  ... -0.04381892  0.05454249
 -0.00287416]"
13264,vclaim-sno-trumps-mom-call-him-idiot,"[-0.03177926  0.00597289  0.01838138 ...  0.00543654  0.03986843
 -0.05073392]"
13265,vclaim-sno-trumps-muslim-ban-exclude-countries-businesses,"[-0.040055    0.0103494  -0.0617413  ... -0.02707143 -0.00237822
  0.0306555 ]"
13266,vclaim-sno-trumps-name-stimulus-checks,"[-0.02565699 -0.04786303 -0.02006911 ... -0.01231037 -0.00889492
  0.00727627]"
13267,vclaim-sno-trumps-rnc-speech-plagiarized-hitler,"[-0.05287882  0.00566941 -0.03294604 ... -0.02692495  0.00890976
  0.00737125]"
13268,vclaim-sno-trumps-robert-kraft,"[-0.02109589 -0.04209626 -0.03042859 ... -0.00671109  0.00135421
 -0.01916914]"
13269,vclaim-sno-trumps-sister-donnies-acting-like-nutjob,"[-0.0580947  -0.03571805  0.0478885  ... -0.02711252  0.04064488
 -0.05134168]"
13270,vclaim-sno-trumps-sons-detained-vancouver-airport,"[-0.0029679   0.03741724  0.0175312  ...  0.00918728  0.05067594
 -0.01390533]"
13271,vclaim-sno-trumpy-bear,"[-0.02286008  0.00467845  0.03629968 ... -0.00025751  0.00505215
  0.04123749]"
13272,vclaim-sno-trump_floyd_tweet,"[-0.02867425 -0.01406912 -0.03661408 ...  0.00306392  0.01338008
 -0.05857661]"
13273,vclaim-sno-trunk-line,"[-0.02963061 -0.00349312  0.0144031  ... -0.0613258  -0.03928252
  0.00782961]"
13274,vclaim-sno-truth-carl-sagan-quote,"[ 0.05426053  0.0278157   0.05675571 ... -0.03847484 -0.02155994
  0.02059587]"
13275,vclaim-sno-truth-costco-kirkland-meat,"[ 0.04867907 -0.03078067  0.03350496 ... -0.02298585 -0.01483292
  0.03273222]"
13276,vclaim-sno-tryst-and-shout,"[ 0.0152906  -0.04521606  0.04142904 ...  0.05087197  0.01276827
 -0.06018743]"
13277,vclaim-sno-tsarnaev-refugees,"[-0.02295932 -0.01185818 -0.01667533 ... -0.01996642  0.00303311
 -0.01130135]"
13278,vclaim-sno-tsunami-prediction,"[ 0.00186045 -0.01964426  0.03562951 ...  0.00721606  0.0073381
 -0.00110781]"
13279,vclaim-sno-tucker-carlson-calls-milley-a-pig,"[-0.00905424 -0.02687606  0.00885364 ...  0.01144245 -0.00609721
 -0.01293743]"
13280,vclaim-sno-tucker-carlson-capitol-attack,"[-0.03443949 -0.00256331 -0.01617719 ... -0.02325161  0.05409844
  0.05039759]"
13281,vclaim-sno-tucker-carlson-car-crash,"[-0.05584333  0.03532583  0.04469028 ...  0.04762757  0.01073213
 -0.01388312]"
13282,vclaim-sno-tucker-carlson-cornel-west-video,"[ 0.00755444 -0.00436761  0.04097179 ... -0.01228015 -0.03546441
  0.02656686]"
13283,vclaim-sno-tucker-carlson-dan-white-society,"[ 0.01035041 -0.01200679  0.01863827 ... -0.02428922 -0.00492446
 -0.02340336]"
13284,vclaim-sno-tucker-carlson-georgia-voter-fraud,"[-0.00331297  0.0271204  -0.02343642 ... -0.01563168 -0.02923876
  0.05534366]"
13285,vclaim-sno-tucker-carlson-masks-child-abuse,"[ 0.00861642  0.01359192  0.04792878 ... -0.00866756  0.02779673
  0.04065841]"
13286,vclaim-sno-tucker-carlson-restaurants-sucks,"[-0.01253303 -0.03576748  0.04553981 ...  0.02012037 -0.03480113
  0.02022717]"
13287,vclaim-sno-tucker-carlson-russian-television,"[-0.04104772 -0.02800572 -0.02150522 ...  0.00950442 -0.03975056
  0.04565928]"
13288,vclaim-sno-tuition-supposition,"[ 0.00248504  0.03435884  0.03363682 ... -0.00895669  0.03848724
 -0.06141997]"
13289,vclaim-sno-tulsa-motorcycle-crash,"[-0.05138875 -0.0217755   0.05513566 ...  0.0132794   0.00046973
 -0.0243972 ]"
13290,vclaim-sno-tulsi-gabbard-antifa-photo,"[ 0.02923177  0.02345288  0.03446262 ... -0.00882335  0.04575527
  0.03654016]"
13291,vclaim-sno-tulsi-gabbard-impeachment-vote,"[ 0.01461266  0.06422029 -0.04923591 ...  0.035452    0.03427178
  0.01232459]"
13292,vclaim-sno-tumor-mill,"[ 0.01468877 -0.02633191  0.0554479  ...  0.03433609  0.02539249
 -0.02909246]"
13293,vclaim-sno-tunnel-from-bedroom-to-pub,"[-0.03496748 -0.03371878  0.01585523 ...  0.02623132  0.01117782
 -0.01606821]"
13294,vclaim-sno-turban-outfitters,"[-0.02780965  0.00762994  0.03100504 ... -0.0413788  -0.01671392
  0.00083326]"
13295,vclaim-sno-turbot-charged,"[ 0.03739084 -0.0013243   0.04386181 ...  0.01933602  0.00805104
 -0.00484651]"
13296,vclaim-sno-turkey-50-us-nuclear-weapons,"[ 0.031691    0.02921028 -0.00875993 ...  0.00133602 -0.02977971
  0.04493213]"
13297,vclaim-sno-turkey-and-the-straw-count,"[-0.0535243  -0.02159069  0.02066321 ... -0.03451633 -0.00012544
 -0.03900424]"
13298,vclaim-sno-turkish-chant-putin-looks-like-dick,"[-0.01015759  0.00404274  0.03521328 ...  0.01519123  0.00607912
  0.02028907]"
13299,vclaim-sno-turkish-snack-bar-paralysis-tablet,"[ 0.06147519  0.00145739  0.01671493 ...  0.01938778 -0.01740634
  0.02656413]"
13300,vclaim-sno-turmeric-prevent-dementia,"[-0.01612086  0.01076468 -0.06420409 ... -0.03077523  0.03347467
  0.05621789]"
13301,vclaim-sno-turtle-misshapen-rubber-band,"[ 0.03330322 -0.02253372  0.04044499 ...  0.00346959 -0.028435
 -0.03372977]"
13302,vclaim-sno-turtle-mountain-photo,"[ 0.01027532 -0.01373864  0.03202755 ... -0.05723818  0.00265158
  0.00882364]"
13303,vclaim-sno-tv-frog,"[ 0.0280983  -0.01738811 -0.03436607 ...  0.05297977 -0.02498544
 -0.05306476]"
13304,vclaim-sno-twain-of-thought,"[ 0.01472777  0.04081486 -0.01774582 ... -0.01999756 -0.01330463
 -0.04290004]"
13305,vclaim-sno-tweet-predict-kobe-death,"[-0.0388353  -0.03669612  0.05880991 ...  0.00402574  0.01134477
  0.01479903]"
13306,vclaim-sno-twelve-days-christmas,"[ 0.00385608  0.00117473  0.02850364 ... -0.0296294  -0.04609954
  0.04037628]"
13307,vclaim-sno-twerky-jerk,"[ 0.03397288 -0.02361948  0.00260477 ...  0.04193673  0.02533901
  0.00345084]"
13308,vclaim-sno-twilight-saga-moonlight-glow,"[ 0.03278495 -0.01921478  0.02401509 ... -0.01114918  0.02743744
 -0.01322336]"
13309,vclaim-sno-twilight-years,"[ 0.02389331  0.00893847  0.03201593 ...  0.00272974 -0.04341597
 -0.06451093]"
13310,vclaim-sno-twins-red-sox-game-riot,"[-0.05163123  0.03513039  0.00051155 ...  0.03945526  0.00861637
 -0.01641531]"
13311,vclaim-sno-twitter-biden-negative-news,"[-0.01585616 -0.02739871  0.02386483 ... -0.02595408  0.04701169
 -0.04608934]"
13312,vclaim-sno-twitter-cammo-trump-covid,"[-0.03375372 -0.03179956  0.01058726 ...  0.01385035  0.01649896
  0.03532459]"
13313,vclaim-sno-twitter-censor-1984-orwell,"[-0.03744833  0.04071041  0.01481786 ... -0.03931762  0.05115177
  0.01914836]"
13314,vclaim-sno-twitter-delete-trump-account-racism,"[-0.05080065 -0.01990698  0.02051554 ... -0.04277003  0.045778
 -0.05091955]"
13315,vclaim-sno-twitter-disable-engagement-trump,"[-0.02808882 -0.01294681 -0.01201701 ... -0.0078793   0.03910448
 -0.02941399]"
13316,vclaim-sno-twitter-dislike-button,"[-0.00740893  0.00625199  0.02765051 ... -0.02828471  0.00886648
 -0.02960655]"
13317,vclaim-sno-twitter-germany-nazis,"[-0.00550325 -0.02281711  0.00331099 ...  0.00964658  0.00874132
  0.03260041]"
13318,vclaim-sno-twitter-images-inauguration,"[-0.04530419 -0.05115766  0.05267545 ... -0.02552161  0.01702017
  0.04044354]"
13319,vclaim-sno-twitter-insult-nsc,"[-0.03330176 -0.04186678  0.05340322 ... -0.00190071  0.04115903
 -0.04796196]"
13320,vclaim-sno-twitter-marjorie-taylor-greene,"[-0.04161314 -0.00896801  0.03911513 ... -0.03105508  0.03564098
 -0.03105233]"
13321,vclaim-sno-twitter-shutting-down-in-2017,"[ 0.02114404 -0.00244087 -0.01027766 ... -0.02445173  0.05244347
 -0.01615301]"
13322,vclaim-sno-twitter-star-of-david,"[-0.01018858  0.03552751  0.01083026 ... -0.042126    0.04256537
  0.02585936]"
13323,vclaim-sno-twitter-warning-trumps-tweet,"[-0.05053104 -0.00552929  0.03486243 ... -0.01349754  0.03959302
 -0.02449055]"
13324,vclaim-sno-two-buck-luck,"[ 0.01775985  0.00079901 -0.04422878 ... -0.03536806 -0.00635491
  0.03394112]"
13325,vclaim-sno-two-burglars-predator,"[ 0.04711189 -0.03817799  0.04007912 ...  0.01603671 -0.04377222
 -0.02189152]"
13326,vclaim-sno-two-cents-and-sensibility,"[-0.01454576 -0.04478796  0.03163255 ...  0.03452531 -0.02132674
 -0.01824671]"
13327,vclaim-sno-two-clinton-employees-arrested-destroying-evidence-uranium-probe-begins,"[ 0.01841836  0.00875591 -0.02033188 ... -0.01730153  0.03900118
 -0.05938011]"
13328,vclaim-sno-two-droplets,"[ 0.03312365  0.00538264  0.04880258 ...  0.03692468 -0.01095876
 -0.05267535]"
13329,vclaim-sno-two-facedbook,"[ 0.02494982 -0.03753088 -0.04857714 ... -0.04544415 -0.00103064
 -0.00954075]"
13330,vclaim-sno-two-headed-sharks-terrorizing-ocean,"[ 0.00516464 -0.01673816  0.03967388 ... -0.03081476 -0.01442909
 -0.00891838]"
13331,vclaim-sno-two-moons-over-dubai,"[-0.00902861 -0.048913    0.0079728  ... -0.02277858  0.01118809
  0.04455045]"
13332,vclaim-sno-two-striped-telamonia-spider,"[ 0.02202848  0.01706827 -0.02712285 ...  0.0156267  -0.00162655
 -0.00696083]"
13333,vclaim-sno-two-women-save-electoral-votes,"[-0.00023624 -0.00393467  0.0113756  ... -0.02880611  0.03045267
  0.04686995]"
13334,vclaim-sno-twosday-2022,"[-0.04330727 -0.01271587 -0.04602037 ... -0.02886255  0.00090897
  0.06091444]"
13335,vclaim-sno-tyler-perry-harry-meghan-security,"[ 0.00757053  0.0127066  -0.04701888 ...  0.01474965 -0.01199154
 -0.04973312]"
13336,vclaim-sno-typhoid-mary,"[-0.02239472  0.00641736 -0.00521386 ... -0.01566104  0.03637765
  0.01312131]"
13337,vclaim-sno-typical-year-covid-deaths,"[-0.00521796 -0.02969746 -0.01657361 ...  0.00595498 -0.03185262
  0.04844003]"
13338,vclaim-sno-tyra-banks-ice-cream,"[ 0.02716023 -0.03334455  0.03181428 ... -0.01010926 -0.04821956
 -0.02132253]"
13339,vclaim-sno-tyson-labor-day,"[-0.02369203  0.00817522 -0.01969066 ... -0.02879845 -0.04191795
  0.03949013]"
13340,vclaim-sno-u-s-caught-repainting-fighter-jets-to-russian-colors,"[-0.00310087 -0.05094425 -0.05464164 ...  0.04935762  0.01313148
  0.00353141]"
13341,vclaim-sno-u-s-divorce-agreement-letter,"[ 0.00184925  0.043625    0.01949718 ...  0.05237927  0.03231109
 -0.05370263]"
13342,vclaim-sno-u-s-embassy-attacks-compared,"[ 0.0249357   0.01787029 -0.05050281 ...  0.01057758  0.04332566
 -0.03859286]"
13343,vclaim-sno-u-s-pilot-shot-down-after-destroying-korean-missile,"[-0.03792157  0.0376188  -0.05096684 ...  0.03363939  0.0575665
  0.02690084]"
13344,vclaim-sno-u-s-senate-candidate-missouri-womans-rights,"[-0.0363017   0.01403916 -0.00998061 ...  0.00295121  0.02831456
 -0.014865  ]"
13345,vclaim-sno-u-s-special-forces-killed-a-giant-in-kandahar,"[ 0.01579261 -0.00213684 -0.05558329 ...  0.02783902  0.05793305
 -0.0044656 ]"
13346,vclaim-sno-u-s-trump-intelligence-russia,"[ 0.01825967 -0.03307011 -0.04227146 ... -0.01211106 -0.01692399
  0.02920603]"
13347,vclaim-sno-uber-increase-london-attack,"[-0.01740267 -0.03245893  0.06329924 ... -0.00710826 -0.02045227
 -0.00260524]"
13348,vclaim-sno-uber-lyft-free-rides-polls,"[-0.02510953  0.00759075 -0.04053063 ... -0.0239956   0.0243439
 -0.00587103]"
13349,vclaim-sno-uber-shooter-lawsuit-damages,"[-0.02627642  0.05167165  0.04886971 ...  0.01190014 -0.00404386
 -0.04891226]"
13350,vclaim-sno-ucla-students-rally-behind-isis,"[ 0.0494792  -0.01223631  0.05650473 ... -0.00838108  0.02094885
  0.00650255]"
13351,vclaim-sno-ufo-footage-from-baja-california,"[ 0.031284   -0.04121402  0.04051209 ...  0.03135259 -0.00579441
  0.01126841]"
13352,vclaim-sno-ufo-new-jersey-tiktok,"[-0.00501878 -0.03936744  0.05270021 ...  0.04125503 -0.02468233
  0.03039746]"
13353,vclaim-sno-ufo-photo-memphis-angola,"[ 0.00389899 -0.04648677  0.0414823  ...  0.01065882 -0.00483664
  0.04246978]"
13354,vclaim-sno-ufo-portal-cern,"[ 0.04189834 -0.01617734  0.03196498 ... -0.00202195  0.04194727
 -0.02066335]"
13355,vclaim-sno-ufo-portal-colorado,"[ 0.00263202  0.0042668   0.02711206 ...  0.00147495  0.05053147
 -0.00155821]"
13356,vclaim-sno-ufo-pyramid-shaped,"[ 0.04560784  0.00332172  0.01059045 ...  0.01033619 -0.01626863
  0.02902008]"
13357,vclaim-sno-ufo-spotted-malaysia,"[-0.01384435 -0.05961253  0.0303966  ...  0.00309828  0.0148358
  0.04649848]"
13358,vclaim-sno-ufomitted,"[ 0.01585063 -0.02936017  0.01422195 ...  0.01709323  0.04788553
 -0.02271128]"
13359,vclaim-sno-ufos-over-haiti,"[ 0.03956203 -0.00934715  0.03990916 ... -0.00461902 -0.00285077
 -0.03873846]"
13360,vclaim-sno-ufos-spotted-oklahoma-city,"[-0.03293444 -0.04244927  0.02977314 ...  0.01471875 -0.0184978
 -0.00560628]"
13361,vclaim-sno-uganda-murder-gay-chick-fil-a,"[ 0.04372457 -0.05300891  0.02686621 ... -0.01957446 -0.00105852
 -0.01606763]"
13362,vclaim-sno-ugg-sale,"[-0.01262778 -0.04296418  0.0376075  ...  0.00343791 -0.03735643
  0.0283656 ]"
13363,vclaim-sno-ugly-laws,"[-0.0413023  -0.02677848  0.00338068 ...  0.00179257  0.04293023
 -0.00402905]"
13364,vclaim-sno-ugur-sahin-turkish-immigrant-photo,"[-0.00859973 -0.03504021  0.00754169 ... -0.0515348  -0.01451268
  0.05304313]"
13365,vclaim-sno-uh-oh-swastik-os,"[ 0.02963321 -0.02418068  0.01644215 ... -0.03454383 -0.03093044
  0.01078571]"
13366,vclaim-sno-uk-issues-lgbt-travel-warning-for-united-states,"[-0.02688172 -0.03039891 -0.01591985 ... -0.00770442  0.01100162
  0.03940498]"
13367,vclaim-sno-uk-prime-minister-state-owns-children,"[-0.03289034  0.00361891 -0.01598135 ...  0.00279084  0.02875615
  0.04897011]"
13368,vclaim-sno-uk-text-alert-coronavirus,"[ 0.02758228 -0.02484273 -0.00761713 ...  0.00012441  0.03367205
  0.00327646]"
13369,vclaim-sno-ukraine-clinton-foundation,"[-0.01826652 -0.01319746 -0.05527613 ... -0.01826723 -0.00173923
 -0.03836834]"
13370,vclaim-sno-ukraine-letter-mark-zuckerberg,"[-0.02301846 -0.01905857 -0.02175963 ... -0.0401034  -0.00986215
  0.02956047]"
13371,vclaim-sno-ukraine-road-sign-russia,"[ 0.00464411 -0.05923618  0.00639588 ...  0.01597435  0.04928888
  0.00263306]"
13372,vclaim-sno-ulta-closing-sephora-buyout,"[ 0.03106665  0.01541799  0.01047616 ... -0.00384166  0.02956301
  0.0034161 ]"
13373,vclaim-sno-ultra-clorox,"[ 0.03331179  0.0083451  -0.02863316 ... -0.02681731  0.00174151
 -0.01427778]"
13374,vclaim-sno-un-arms-trade-treaty,"[ 0.03619203 -0.00530083 -0.06387524 ... -0.00359138  0.01015547
  0.03060405]"
13375,vclaim-sno-un-backs-secret-obama-takeover-of-police,"[ 0.04974297  0.02978018 -0.04104567 ...  0.04486144  0.03192183
  0.00220977]"
13376,vclaim-sno-un-ban-word-war-russia-ukraine,"[-0.02757241  0.02107353 -0.04493503 ... -0.02586885  0.04094955
  0.04717637]"
13377,vclaim-sno-un-demands-slavery-reparations,"[ 0.00049373 -0.02484185 -0.02715067 ...  0.03216103  0.00812753
 -0.01509563]"
13378,vclaim-sno-un-official-john-ashe-killed-the-day-before-he-was-to-testify-against-hillary-clinton,"[-0.05451264  0.00851514 -0.02243504 ...  0.00387907  0.02747863
 -0.03345412]"
13379,vclaim-sno-un-order-migrant-caravan,"[ 0.01924981  0.02567009 -0.0291293  ...  0.01694085  0.02779108
  0.04792582]"
13380,vclaim-sno-un-troops-americans-guns,"[ 0.03134414 -0.00328132 -0.02051845 ...  0.03581832  0.02679215
  0.05338526]"
13381,vclaim-sno-un-vehicles-in-southern-states,"[-0.01788482 -0.04591252 -0.04272179 ... -0.03010318  0.02232567
  0.03876872]"
13382,vclaim-sno-unacceptable-response,"[-0.00527529  0.04206403 -0.02283815 ...  0.00854149  0.04384252
 -0.01804589]"
13383,vclaim-sno-unbridled-lust,"[-0.01819001 -0.01945247 -0.0407391  ...  0.01884335  0.04890495
 -0.02342012]"
13384,vclaim-sno-uncancelled-stamps-mail-bombs,"[-0.03351515  0.00311793 -0.04458753 ... -0.00246397  0.01048296
 -0.05402166]"
13385,vclaim-sno-uncle-don-rumor,"[ 0.01857279  0.0191512  -0.00509584 ...  0.02342093 -0.01480797
 -0.0495167 ]"
13386,vclaim-sno-uncommon-core,"[ 0.0508722  -0.0052273   0.02164871 ...  0.00169603 -0.0178452
 -0.01106175]"
13387,vclaim-sno-uncounted-california-ballots,"[-0.04724765 -0.03444104 -0.02392417 ...  0.01063815 -0.00777923
  0.01161631]"
13388,vclaim-sno-uncounted-sanders-ballots-clinton,"[-0.02415458  0.01823907 -0.05610546 ...  0.00993183  0.0339426
 -0.02543268]"
13389,vclaim-sno-under-the-knife,"[-0.02355302 -0.05349458  0.04814403 ...  0.01400257  0.024046
 -0.05870428]"
13390,vclaim-sno-undercover-colors,"[ 0.06072816  0.00431955 -0.01620762 ... -0.02189195  0.0188058
 -0.06001967]"
13391,vclaim-sno-undercover-cops-arrest,"[-0.03237667 -0.02794371 -0.03103995 ...  0.00825591 -0.00041007
 -0.00734972]"
13392,vclaim-sno-underground-city-cades-cove,"[ 0.00387016 -0.0155762  -0.04846935 ... -0.02743023  0.01985548
 -0.04025436]"
13393,vclaim-sno-underlaid-to-rest,"[-0.04047392  0.01505011 -0.04308544 ...  0.05592502  0.04277323
 -0.01301128]"
13394,vclaim-sno-uneasy-rider,"[ 0.02277648 -0.0230669   0.05179873 ...  0.05423789 -0.00625566
 -0.04870611]"
13395,vclaim-sno-unemployment-low-trump,"[-0.02219198  0.02648479 -0.02096141 ...  0.03670881 -0.00827627
  0.0196187 ]"
13396,vclaim-sno-unesco-india-national-anthem,"[ 0.03641548  0.00845973 -0.01106853 ... -0.05162681  0.01447694
  0.01781383]"
13397,vclaim-sno-unfit-for-command,"[-0.01319878  0.04423228 -0.01656463 ... -0.01065624  0.03400161
 -0.02029064]"
13398,vclaim-sno-unfriended,"[ 0.05710965 -0.02415473  0.01628849 ... -0.03387723  0.0061668
 -0.0462995 ]"
13399,vclaim-sno-unhappy-meal,"[ 0.0180829  -0.02843401  0.0417775  ... -0.03021699  0.03866351
 -0.01790678]"
13400,vclaim-sno-uni-florida-gator-bait-racist,"[ 0.04478152 -0.01900343  0.02081388 ...  0.00991391  0.03678545
 -0.05130182]"
13401,vclaim-sno-unicorn-frappuccino-gay,"[ 0.0435182   0.01970476 -0.00884675 ... -0.00886729  0.01660798
 -0.03569059]"
13402,vclaim-sno-unidentified-flying-object-seen-as-spacex-rocket-exploded,"[ 0.02562322 -0.02442176  0.0351898  ...  0.01117005  0.05563105
 -0.02116215]"
13403,vclaim-sno-unidentified-submerged-object,"[ 0.00408674 -0.05122408  0.03695036 ...  0.00796587  0.02774202
  0.00034543]"
13404,vclaim-sno-uniformed-police-officers-banned-from-the-democratic-national-convention,"[-0.0086376   0.0387079  -0.04232015 ...  0.01518113  0.03838179
 -0.02317014]"
13405,vclaim-sno-uniformed-veteran-deemed-offensive,"[ 0.02910431  0.03948465  0.04902143 ...  0.06147128  0.05768567
 -0.02106851]"
13406,vclaim-sno-union-smack,"[-0.02386624 -0.05802585 -0.01773367 ...  0.05852991  0.03885784
 -0.00227365]"
13407,vclaim-sno-united-airlines-baby-slap,"[ 0.00930852  0.02420396  0.03224512 ...  0.04200227  0.02447818
 -0.02023224]"
13408,vclaim-sno-united-airlines-begin-charging-use-overhead-storage,"[ 0.0429706  -0.00055916  0.01547017 ...  0.05247    -0.04112459
  0.00331944]"
13409,vclaim-sno-united-airlines-emotional-support-peacock,"[-0.03446292  0.03446868 -0.03016692 ...  0.05624476  0.02431263
 -0.0251722 ]"
13410,vclaim-sno-united-airlines-remove-assad,"[ 0.03298026  0.02781796 -0.04691433 ...  0.05920589  0.0417997
  0.04648083]"
13411,vclaim-sno-united-airlines-seating-and-apparel,"[ 0.00294876 -0.020045    0.03436619 ...  0.02319905 -0.02078801
  0.03770201]"
13412,vclaim-sno-united-passengers-crash-helmets,"[-0.03435885 -0.04167812  0.05494802 ... -0.00591437 -0.00159093
  0.05128833]"
13413,vclaim-sno-united-states-deporting-veterans,"[ 5.6759991e-02  3.3089150e-02 -3.9660759e-02 ...  6.1325748e-02
  4.7662929e-02 -7.6337361e-05]"
13414,vclaim-sno-united-states-lower-death-shootings,"[-0.00071366 -0.00537724 -0.05714312 ...  0.04233308 -0.00945771
  0.02453188]"
13415,vclaim-sno-united-states-safest-country,"[ 0.0196049   0.01137708 -0.05230005 ...  0.03643505  0.01033757
  0.04601341]"
13416,vclaim-sno-united-states-third-murders,"[-0.02296348  0.03397772 -0.0583776  ...  0.03850084  0.02474603
  0.05144911]"
13417,vclaim-sno-united-supersonic-planes,"[ 0.00431561 -0.0096418  -0.03469172 ...  0.01818709 -0.01730259
 -0.02797943]"
13418,vclaim-sno-united-way-covid-relief,"[ 0.01975802 -0.02719004 -0.04256502 ... -0.01463603 -0.02458015
  0.02094282]"
13419,vclaim-sno-universal-orlando-police-shirt,[0.05148742 0.00459452 0.03241387 ... 0.04799753 0.0372198  0.0154157 ]
13420,vclaim-sno-university-ban-capital-letters,"[ 0.02981413  0.04967793 -0.00074128 ...  0.00194584  0.04684473
 -0.00326194]"
13421,vclaim-sno-university-clapping-ban,"[ 0.04663223  0.03001666 -0.02257402 ...  0.03363561  0.05171433
 -0.03212908]"
13422,vclaim-sno-university-forced-students-to-wear-hijabs-for-event,"[ 0.03564712 -0.05210246  0.06443736 ...  0.01546416 -0.00069222
 -0.02057897]"
13423,vclaim-sno-university-of-texas-masculinity,"[ 0.01492106  0.03973944  0.0522217  ... -0.00604032 -0.00315691
 -0.04228024]"
13424,vclaim-sno-unknown-soldier-protest-kneeling-man,"[-0.01420949  0.03152124  0.03228418 ...  0.00961949  0.05930756
 -0.04834922]"
