,input_claim_ids,used_words_and_synonyms
1086,tweet-sno-1088,"['d', 'trump', 'cornet', 'outdo', '’', '‘', 'c', 'shoot', 'blast', 'film', 'dart', 'tear', 'photograph', 'inject', 'fritter', 'person', 'w', 'lose', 'misplace', 'fall_back', 'miss', 'suffer', 'vote', 'right_to_vote', '’', 'remark', 'comment', 'gossip', 'gloss', 'video', 'video_recording', 'television', ':']"
1087,tweet-sno-1089,"['trump', 'cornet', 'outdo', 'r', 'picture', 'painting', 'mental_picture', 'movie', 'video', 'word_picture', 'photograph', 'visualize', 'p', 'nazi', 'national_socialist', 'suit', 'lawsuit', 'courtship', 'befit', 'become', 'sending', 'send', 'mail', 'transport', 'station', 'commit', 'air', 'b', 'drum_sander', 'gas', 'gasoline', 'flatulence', 'accelerator', 'natural_gas', 'boast', 'chamber', 'bedroom', '.', 'republican_party', 'f', 'right', 'right_field', 'correct', 'proper', 'good', 'veracious', 'properly', 'mighty', 'justly', 'correctly']"
1088,tweet-sno-1090,"['trump', 'cornet', 'outdo', 'r', 'picture', 'painting', 'mental_picture', 'movie', 'video', 'word_picture', 'photograph', 'visualize', 'murder', 'mangle', 'b', 'drum_sander', '(', 'jewish', 'man', 'serviceman', 'homo', 'valet', 'world', ')', 'gas', 'gasoline', 'flatulence', 'accelerator', 'natural_gas', 'boast', 'chamber', 'bedroom', '.', ""'"", 'departure', 'passing', 'going', 'travel', 'go', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', 'get', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', 'worse', 'bad', 'regretful', '.']"
1089,tweet-sno-1091,"['confident', 'convinced', 'trump', 'cornet', 'outdo', 'say', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'c', '‘', 'shoot', 'blast', 'film', 'dart', 'tear', 'photograph', 'inject', 'fritter', 'person', '’', 'lose', 'misplace', 'fall_back', 'miss', 'suffer', 'voter']"
1090,tweet-sno-1092,"['?', '=', '>', 'germany', 'return', 'take', 'lead', 'assume', 'bring', 'choose', 'accept', 'fill', 'consider', 'necessitate', 'film', 'remove', 'consume', 'learn', 'claim', 'aim', 'carry', 'lease', 'subscribe', 'contain', 'drive', 'contract', 'measure', 'bill', 'measurement', 'standard', 'meter', 'measuring_stick', 'quantify', 'curb', 'american_stock_exchange', 'bridle', 'control', 'suppress', 'restrict', 'muslim', 'rape', '.', 'cusp', 'leaflet', 'booklet', '?']"
1091,tweet-sno-1093,"['another', 'piece', 'part', 'musical_composition', 'firearm', ""objet_d'art"", 'while', 'slice', 'man', 'patch', 'assemble', 'nibble', '#', 'russian', '#', 'propaganda', ':', 'statue', 'american', 'american_english', 'indian', 'amerind', 'front', 'battlefront', 'front_man', 'presence', 'movement', '#', 'united_states', 'uracil', 'uranium', 'u', 'embassy', '#', 'moscow', '?', '!', '2']"
1092,tweet-sno-1094,"['swallow', 'immerse', 'accept', 'challenge', '?', 'college', 'student', 'scholar', 'coma', 'try', 'undertake', 'drink', 'beverage', 'toast', 'drink_in', 'two', 'gallon', 'semen']"
1093,tweet-sno-1095,"['trump', 'cornet', 'outdo', 'say', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', ""'"", 'reverse', 'reversion', 'change_by_reversal', 'turn_back', 'overrule', 'revoke', 'invert', 'rearward', 'inverse', 'homosexual', 'cheery', 'gay', 'brave', 'marriage', 'torah', 'law', 'jurisprudence', 'police', ',', ""'"", 'homosexuality', 'still', 'hush', 'distillery', 'calm', 'inactive', 'silent', 'placid', 'however', 'even', 'illegal']"
1094,tweet-sno-1096,"['pacify', 'soil', 'dirt', 'crap', 'scandal', 'dense', 'speechless', 'dumb', ',', 'bigot', 'base', 'foundation', 'floor', 'basis', 'nucleotide', 'al-qaeda', 'root', 'infrastructure', 'establish', 'free-base', 'basal', 'h', 'homophobe', ',', 'trump', 'cornet', 'outdo', 'say', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'upset', 'overturn', 'overrule', 'overthrow', 'revoke', 'revolutionize', 'homosexual', 'cheery', 'gay', 'brave', 'marriage', 'possible', 'potential']"
1095,tweet-sno-1097,"['seriously', 'badly', '?', 'black', 'total_darkness', 'blacken', 'dormitory', '?', 'add', 'lend', 'total', 'u', 'list', 'tilt', 'number', 'college', 'child', 'kid', 'kyd', 'pull_the_leg_of', 'attention', 'attendance', 'attend', 'serve', '.', '#', 'd']"
1096,tweet-sno-1098,"['coin', 'mint', 'flip', 'pass', 'toss', 'chuck', 'convulse', 'discard', 'interrupt', 'break', 'transgress', 'break_in', 'violate', 'better', 'unwrap', 'fail', 'dampen', 'separate', 'demote', 'bankrupt', 'collapse', 'break_dance', 'pause', 'crack', 'fracture', 'broke', 'six', 'c', 'deadlock', 'iowa', '—', 'hillary', 'time', 'clock_time', 'fourth_dimension', 'meter', 'prison_term', 'clock', '-', 'm']"
1097,tweet-sno-1099,"['environmental_protection_agency', 'brand', 'shuffle', 'make', 'induce', 'cause', 'produce', 'draw', 'create', 'gain', 'do', 'form', 'reach', 'construct', 'name', 'have', 'lay_down', 'hold', 'take', 'stool', 'cook', 'seduce', 'illegal', 'convert', 'change', 'commute', 'car', 'cable_car', 'r', 'v', 'd']"
1098,tweet-sno-1100,"['top', 'peak', 'acme', 'circus_tent', 'exceed', 'clear', 'lead', 'crown', 'iran', 'g', 'official', 'say', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'republican', 'ask', 'necessitate', 'delay', 'stay', 'check', 'prisoner', 'release', 'liberation', 'handout', 'dismissal', 'passing', 'acquittance', 'spill', 'let_go_of', 'free', 'turn', 'publish', 'exhaust', 'secrete', 'unblock', 'deal', 'bargain', 'batch', 'softwood', 'hand', 'cover', 'consider', 'cope', 'distribute', 'manage', 'conduct', 'share', 'november', 'election', '>', '>', '>']"
1099,tweet-sno-1101,"['police', 'patrol', 'discovery', 'find', 'detect', 'determine', 'witness', 'line_up', 'discover', 'rule', 'receive', 'recover', 'find_oneself', 'demonic', 'satanic', 'ritual', 'keep', 'dungeon', 'chow', 'chuck', 'vomit', 'e', 'cheese', 'tall_mallow', 'basement', 'always', 'constantly', 'wonder', '?']"
1100,tweet-sno-1102,"['united_states', 'united_states_army', ':', '4', 'old', 'erstwhile', 'honest-to-god', 'previous', 'male_child', 'boy', 'son', 'accused', 'accuse', 'charge', 'chop', 'hack', 'federal_bureau_of_investigation', 'database', '-']"
1101,tweet-sno-1103,"['republican', 'bill', 'circular', 'poster', 'beak', 'charge', 'placard', '“', 'trial', 'test', 'examination', 'screen', 'quiz', 'poor_people', 'hapless', 'poor', 'inadequate', 'people', 'citizenry', 'multitude', '’', 'actual', 'hunger', 'crave', 'starve', 'every', 'food', 'cast', 'stamp', 'postage', 'tender', 'revenue_stamp', 'seal', 'stomp', 'pigeonhole', 'emboss', 'use', 'function', 'consumption', 'habit', 'manipulation', 'practice', '”']"
1102,tweet-sno-1104,"['ohio', 'm', 'o', 'planning', 'plan', 'design', 'golf', 's', '’', 'funeral', '?']"
1103,tweet-sno-1105,"['large', 'big', 'bad', 'boastful', 'adult', 'boastfully', 'air_national_guard', ',', '‘', 'mob', 'syndicate', 'gang', 'throng', 'wife', 'wive', '’', 'world', 'reality', 'star', 'ace', 'headliner', 'asterisk', 'star_topology', 'leading', ',', 'reportedly', 'die', 'fail', 'age', 'historic_period', 'long_time', 'old_age', 'senesce', 'fifty-five', ':']"
1104,tweet-sno-1106,"['entertainment', 'tonight', 'coverage', 'report', 'large', 'big', 'bad', 'boastful', 'adult', 'boastfully', 'air_national_guard', 'die', 'fail', ',', 'beginning', 'source', 'informant', 'generator', 'reservoir', 'reference', 'say', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', '’', 'still', 'hush', 'distillery', 'calm', 'inactive', 'silent', 'placid', 'however', 'even', 'alive', 'animated', 'active', 'alert', '.', 'gross', 'megascopic', 'arrant', 'crude', 'crying', 'jump', 'leap', 'startle', 'leap_out', 'rise', 'derail', 'chute', 'jumpstart', 'alternate', 'gun', 'artillery', 'gunman', 'grease-gun', 'accelerator', 'p']"
1105,tweet-sno-1107,"['food_and_drug_administration', 'detect', 'learn', 'discover', 'fall_upon', 'unwrap', 'identify', '‘', 'hundred', '%', 'real_number', 'real', 'actual', 'substantial', 'veridical', 'very', '’', 'parmesan', 'cheese', 'tall_mallow', '’', 'eating', 'eat', 'feed', 'consume', 'corrode', 'may', 'whitethorn', 'wood', 'forest', 'woodwind', ':']"
1106,tweet-sno-1108,"['cheese', 'tall_mallow', 'company', 'caller', 'party', ""ship's_company"", 'putt', 'put', 'frame', 'invest', 'place', 'arrange', 'wood', 'forest', 'woodwind', 'parmesan', 'thirty', 'old_age', 'long_time', 'days', 'year', 'class']"
1107,tweet-sno-1109,"['boycott', 'apple', 'merchandise', 'product', 'intersection', 'time', 'clock_time', 'fourth_dimension', 'meter', 'prison_term', 'clock', 'give', 'yield', 'hold', 'render', 'impart', 'establish', 'sacrifice', 'pass', 'grant', 'move_over', 'feed', 'contribute', 'collapse', 'afford', 'cellular_telephone', 'information', 'government', 'authority', 'assurance', 'agency', 'see', 'regard', 'involve', 'group', 'free_radical', 'radical', 'root', 'extremist', 'revolutionary', 'muslim', 'terrorist', 'couple', 'match', 'pair', 'copulate', 'c']"
1108,tweet-sno-1110,"['m', 'gold', 'amber', 'aureate', 'w', 'tweet', 'pinch', 'chirrup', 'chitter', 'i']"
1109,tweet-sno-1111,"['p', 'must', 'mustiness', 'busy', 'interfering', 'golfing', 'golf', 'attend', 'serve', 'funeral', 'late', 'belated', 'former', 'deep', 'recently', 'justice', 'judge', 'department_of_justice', 's', ',', 'possibly', ""'"", 'g', 'conscience', '?', '#', 'j']"
1110,tweet-sno-1112,"['offer', 'volunteer', 'put_up', 'extend', 'propose', 'translate', 'understand', '&', 'b', 'supporter', 'patron', 'assistant', 'garter', 'athletic_supporter', 'chant', 'tone', 'chanted', 'english', '!', 'contend', 'fight', 'crusade', 'hanker', 'long', 'retentive', 'farseeing', '&', 'difficult', 'hard', 'arduous', 'unvoiced', 'intemperate', 'heavily', 'hush', 'silence', 'silenced', 'silicon', ""systeme_international_d'unites"", 'ti', 'selenium', 'southeast', 'p', '!', '#', 'i', '#', 'n']"
1111,tweet-sno-1113,"['h', ""'"", 'casino', 's', 'b', 'supporter', 'patron', 'assistant', 'garter', 'athletic_supporter', 'chant', 'tone', '`', 'e', ""'"", 'stop', 'arrest', 'stop_consonant', 'period', 'diaphragm', 'catch', 'blockage', 'discontinue', 'break', 'check', 'intercept', 'end', 'barricade', 'hold_on', 'civil', 'right', 'right_field', 'correct', 'leader', 'drawing_card', 'd', 'supply', 'provide', 'put_up', 'leave', 'spanish', 'translation', 'transformation', '.']"
1112,tweet-sno-1114,"['telephone', 'phone', 'earphone', 'call', 'charge', 'care', 'mission', 'cathexis', 'bang', 'commission', 'accusation', 'tear', 'appoint', 'commit', 'consign', 'agitate', 'load', 'blame', 'use', 'function', 'consumption', 'habit', 'manipulation', 'practice', 'e', '’', 'text', 'textbook', 'message', '.', 'sent', 'send', 'mail', 'transport', 'station', 'air', 'millimeter']"
1113,tweet-sno-1115,"['love', 'beloved', 'sexual_love', 'sleep_together', 'e', '’', '.', 'mobile', 'fluid', 'supplier', 'provider', 'class', 'course', 'classify', 'e', 'image', 'persona', 'picture', 'prototype', 'trope', 'double', 'effigy', 'visualize', 'charge', 'care', 'mission', 'cathexis', 'bang', 'commission', 'accusation', 'tear', 'appoint', 'commit', 'consign', 'agitate', 'load', 'blame', 'supernumerary', 'extra', 'excess', '(', 'millimeter', ')', 'text', 'textbook', 'message', '.', 'beware', '.']"
1114,tweet-sno-1116,"['canada', '’', 'immigration', 'web_site', 'overload', 'clog', 'overladen', 'web', 'vane', 'network', 'world_wide_web', 'traffic', 'dealings', 'superintendent', 'ace', 'super', 'extremely', 'tuesday', 'consequence', 'solution', 'result', 'resultant_role', 'leave', '.']"
1115,tweet-sno-1117,"['alert', 'alarm', 'food_and_drug_administration', 'outlaw', 'illegitimate', 'c', 'hemp', 'cannabis', ""hangman's_rope"", 'oil', 'petroleum', 'vegetable_oil', 'anoint', 'infusion', 'excerpt', 'extract', 'educe', 'distill', 'press_out', 'claim', 'plant', 'implant', 'establish', 'molecule', 'atom', 'belong', 'belong_to', 'entirely', 'large', 'big', 'bad', 'boastful', 'adult', 'boastfully', 'drug_company']"
1116,tweet-sno-1118,"['colorado', 'rockies', 'baseball', 'team', 'sell', 'deal', 'betray', 'marijuana', 'cannabis', 'brownie', 'elf', 'concession', 'base', 'stand', 'rack', 'point_of_view', 'stall', 'bandstand', 'digest', 'resist', '-', 'p']"
1117,tweet-sno-1119,"['b', 'drum_sander', 'flight', 'fly', 'flee', 'vanish', 'fast-flying', 'flying', 'coach', 'passenger_car', 'bus', ',', 'asleep', ',', 'center', 'middle', 'in-between', 'seat', 'buttocks', 'induct', '.', 'values', 'value', 'prize', 'respect', 'measure', 'rate', 'skill', '.', '#', 'f']"
1118,tweet-sno-1120,"['good', 'commodity', 'full', 'estimable', 'beneficial', 'adept', 'dear', 'dependable', 'effective', 'well', 'thoroughly', '!', 'temple', 'synagogue', 'baal', 'raise', 'rear', 'new', 'fresh', 'raw', 'newfangled', 'modern', 'newly', 'york', 'london', '2', '!', '!', '!', '–', 'n', 'video', 'video_recording', 'television']"
1119,tweet-sno-1121,"['full_moon', 'full', 'wax', 'entire', 'broad', 'wide', 'fully', 'context', ':', 'trump', 'cornet', 'outdo', 'state', 'tell', 'order', 'assure', 'distinguish', 'm', 'abortion', 'miscarriage', 'ban', 'banish', 'banned', ',', 'punishment', 'woman', 'charwoman', 'womanhood', '.']"
1120,tweet-sno-1122,"['trump', 'cornet', 'outdo', 'say', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', ""'"", 'elect', 'elective', '`', 'form', 'kind', 'shape', 'human_body', 'phase', 'class', 'mannequin', 'imprint', 'punishment', ""'"", 'abortion', 'miscarriage', '.', 'president', 'president_of_the_united_states', 'w', 'n', 'enough', 'adequate', '.']"
1121,tweet-sno-1123,"['calcium', 'california', 'panic', 'terror', 'screen', 'blanket', 'cover', 'binding', 'covering', 'top', 'cover_charge', 'embrace', 'traverse', 'report', 'shroud', 'breed', 'overlay', 'brood', '?', 'arm', 'armed', 'muslim', 'cry', 'shout', 'exclaim', 'abuse', '“', 'a', 'a', '”', 'open', 'outdoors', 'unfold', 'afford', 'exposed', 'assailable', 'loose', 'receptive', 'overt', 'capable', 'clear', 'candid', 'fire', 'ardor', 'open_fire', 'displace', 'arouse', 'burn', 'fuel', 'c', 'p', ',', 'lashkar-e-taiba', 'let', 'permit', 'get', 'lease', 'go', 'adam', 'crack', 'travel', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', '!']"
1122,tweet-sno-1124,"['f', 'employee', 'admit', 'accept', 'accommodate', 'b', 'drum_sander', 'blackout', 'amnesia', '–', 'beginning', 'source', 'informant', 'generator', 'reservoir', 'reference', 'planet', 'satellite', 'f', 'censoring', 'ban', 'censor', 'political', 'post', 'military_post', 'position', 'mail', 'station', 'stake', '?']"
1123,tweet-sno-1125,"['another', 's', 'b', 'attack', 'fire', 'approach', 'assail', '?', 'muslim', 'cheering', 'yelling', 'shout', 'exclaim', 'abuse', 'a', 'a', 'ardor', 'open_fire', 'displace', 'arouse', 'burn', 'fuel', 'camper', '.', 'police', 'patrol', 'screen', 'blanket', 'cover', 'binding', 'covering', 'top', 'cover_charge', 'embrace', 'traverse', 'report', 'shroud', 'breed', 'overlay', 'brood']"
1124,tweet-sno-1126,"['b', ',', 'idiot', ',', 'privation', 'lack', 'need', 'wish', 'desire', 'want', 'tax', 'church', 'church_service', 'ninety', '%', ',', 'mean', 'entail', 'intend', 'think_of', 'average', 'hateful', 'base', 'beggarly', 'bastardly', 'absolute', 'moron', '!', 'words', 'lyric', 'quarrel', ""actor's_line"", 'word', 'news', 'discussion', 'parole', 'son', 'password', 'bible', 'give_voice', 'explain', 'excuse', ""'"", 'peanut', 'insignificant', 'brain', 'mind', 'genius']"
1125,tweet-sno-1127,"['b', 'drum_sander', 'serious', 'dangerous', 'good', 'unplayful', 'tax', 'burdensome', 'church', 'church_service', 'stirring', 'inspiration', 'stir', 'stimulate', 'touch', 'raise', 'arouse', 'rousing', 'free', 'rid', 'dislodge', 'exempt', 'absolve', 'release', 'unblock', 'complimentary', 'detached', 'spare', 'barren', 'loose', 'medium', 'culture_medium', 'metier', 'coverage', ':']"
1126,tweet-sno-1128,"['great', 'bang-up', 'capital', 'big', 'idea', 'mind', 'estimate', 'theme', ':', 'fox', 'dodger', 'flim-flam', 'confuse', 'news', 'news_program', 'newsworthiness', 'f', 'page', 'foliate', ':', 'drum_sander', 'privation', 'lack', 'need', 'wish', 'desire', 'want', 'tax', 'church', 'church_service']"
1127,tweet-sno-1129,"['k', 'b', 'r', 'bill', 'circular', 'poster', 'beak', 'charge', 'placard', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'say', 'aforesaid', '`', 'hillary', 'suffer', 'digest', 'hurt', 'guy', 'ridicule', 'b', ""'""]"
1128,tweet-sno-1130,"['prescott', 'college', 'make', 'create', 'produce', 'mandatary', 'mandate', 'compulsory', '$', 'thirty', 'fee', 'tip', 'undocumented', 'immigrant', 'scholarship', 'eruditeness']"
1129,tweet-sno-1131,"['mother', 'beget', 'get', 'become', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'pregnant', 'meaning', 'fraught', 'fifteen', 'year', 'class', 'old', 'erstwhile', 'honest-to-god', 'previous', 's', ""'"", 'love', 'beloved', 'sexual_love', 'sleep_together', '#', 'pregnancy', '#', 'a']"
1130,tweet-sno-1132,"['guy', 'ridicule', ',', 'w', 'lashkar-e-taiba', 'let', 'permit', 'get', 'lease', 'girl', 'female_child', 'daughter', 'girlfriend', 'go', 'adam', 'crack', 'travel', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', 'like', 'wish', 'alike', 'comparable', '?']"
1131,tweet-sno-1133,"['.', 'return', 'take', 'lead', 'assume', 'bring', 'choose', 'accept', 'fill', 'consider', 'necessitate', 'film', 'remove', 'consume', 'learn', 'claim', 'aim', 'carry', 'lease', 'subscribe', 'contain', 'drive', 'contract', 'new_york', '.', '’', 'serve', 'service', 'suffice', 'menu', 'nine', 'hour', 'rent', 'charter', 'chartered', 'flight', 'escape', 'trajectory', 'fledge', '’', 'pickings', 'fetching']"
1132,tweet-sno-1134,"['menu', 'b', 'drum_sander', ""'"", 'rent', 'charter', 'lease', 'chartered', 'airplane', 'plane', 'flat', '.', ""'"", 'real_number', 'real', 'actual', 'substantial', 'veridical', 'very', '`', 'man', 'serviceman', 'homo', 'valet', 'world', 'people', 'citizenry', 'multitude', '.', ""'"", 'joke', 'jest', 'antic', '.', 'chump', 'sucker', 'lollipop', '#', 'f']"
1133,tweet-sno-1135,"['bad', 'regretful', 'badly', 'north', 'union', 'carolina', ""'"", 'law', 'jurisprudence', 'police', '?', 'foreign', 'alien', 'extraneous', 'state', 'state_of_matter', 'country', 'department_of_state', 'submit', 'express', 'department', 'issue', 'publish', 'write_out', 'travel', 'change_of_location', 'locomotion', 'advisory']"
